,sigma_C1,sigma_C2,sigma_C3,sigma_H1,sigma_H2,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_C3,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_O2
19087,0.8865837715109444,0.2937159248673241,0.8889288125866012,0.7528705549222561,0.5097380546122765,0.41818319000175236,0.37493783928946334,0.41359631166380467,0.8505463728299129,0.6007692546861824,0.942690273051179,0.6818948819359256,0.23385861068457728,0.6516451526004091
5481,0.03317944165462474,0.9965134929958656,0.49245659498657873,0.35927607961283087,0.7300025267320464,0.4660087797049498,0.7348985704229424,0.8745562343521243,0.714150680781351,0.12026398234020858,0.9066112690117846,0.1277131231561407,0.003956462637261801,0.1499863935139268
25579,0.7467168533980454,0.7690439365872528,0.5536818110289521,0.6380230267044631,0.6215059872296014,0.07197444289251283,0.6356306799242553,0.5245209210077665,0.34878896468482773,0.8332098860204626,0.44040449992337527,0.04175043112241426,0.5329672734738149,0.1655335617328709
15714,0.688524598976877,0.8523415309595799,0.9412421823044906,0.6601766435675405,0.8648493075724977,0.7085927513287835,0.5948132896460205,0.2421658295375507,0.9755635571365245,0.3606511862074887,0.21643895726051177,0.41253156691387,0.953714374478751,0.9187107995674223
8247,0.9764034647643505,0.6114145314824885,0.9548290795215607,0.649265159064774,0.31796368058916086,0.4269448164372963,0.9091245695086237,0.2881776723681042,0.9263534258247241,0.12184860898547906,0.7905995167739959,0.8356070719569827,0.7384708663540795,0.9729533904980381
317,0.12659053611145873,0.9028766277723683,0.11681809715283581,0.4615480423207769,0.4817267309410757,0.6054107716473636,0.9138631038356061,0.1710458533826019,0.9638025582578202,0.03523228790670196,0.3752664738789385,0.06980865217847172,0.6580173950130485,0.8783424747918446
1956,0.6886550678339329,0.791136105572892,0.5825791850857635,0.7708776458344465,0.9941520138749328,0.8552592036806036,0.17461938165344063,0.8421518207044331,0.7546300823590166,0.3351189689076919,0.8284188865917391,0.10739480727725485,0.5690473482161155,0.6665370257961326
16277,0.8276595558445856,0.47898603983380766,0.9930357116138729,0.10785382440935669,0.6902843484398439,0.5444153742969368,0.3984826281979013,0.6410369744952176,0.44492425721185935,0.14572523096363785,0.03711901910187903,0.007818631604833757,0.46385905076004036,0.5138363466326942
17318,0.9338217841071028,0.09969893459385402,0.6212205599854893,0.44874787405079897,0.2892691605666741,0.7326581679860552,0.7699303076468262,0.48950924390846895,0.9700536733716287,0.9010036134397745,0.1451693865387758,0.5378956235675897,0.5970389869437328,0.226147560240122
11053,0.9284545017252562,0.6455394856148845,0.9182876486256629,0.9809345163141767,0.06051967381619577,0.8560295219675881,0.5457225237322938,0.8571747861965244,0.8673290199100957,0.007354473903246347,0.9095903574626503,0.3073786550708221,0.9931383477566191,0.6807124664017924
1012,0.8412040833518014,0.9450857497165666,0.1310648513607033,0.012382543181024852,0.28492197286436793,0.20686262113276352,0.8576826132950538,0.582972441632416,0.8512412827211598,0.13150434265792693,0.044343962848094484,0.6444284840462294,0.022865781134182087,0.12028299686970363
4282,0.8735088399178436,0.5103494720432096,0.896108748316108,0.8762578023809164,0.26644717537520607,0.9991272258609666,0.12402669033816238,0.9855137914506565,0.9795428881382935,0.9490126447376036,0.5582623012462157,0.1751622235884662,0.055291205463894544,0.2444469495666921
23979,0.27378542198917155,0.42351434159993495,0.6442847716645109,0.36822872118637984,0.6046637483880489,0.9947145964646283,0.8765618145603813,0.7032193045132308,0.27525561196425335,0.8270375160353978,0.001139791942990902,0.9681655605903238,0.06266518156165522,0.6565159442837702
16640,0.9758604199005078,0.8141257402889065,0.6842099438936353,0.6061561728743593,0.14606485942686373,0.6455388319055555,0.9684931593648421,0.9871601381214296,0.6506440687361305,0.8083615958073251,0.7246126946690484,0.48959668802045125,0.9167178900377666,0.24168006052635171
8230,0.8887995063480453,0.8068103278511417,0.4407927270436438,0.10801614739010336,0.13478005722788633,0.8983499137803489,0.9042578109506553,0.9384199775164555,0.9908262504730287,0.6768433720969343,0.8742923097085011,0.9267070107672729,0.05666745207773866,0.20158828805206785
22976,0.4099154112653765,0.36912600525884337,0.9964635020604873,0.2807980314993709,0.8784271238638404,0.8650975903470085,0.871011212345926,0.8397145925105645,0.07524811381744645,0.9237147821627476,0.8589485742336699,0.6777401998580499,0.40115293296059296,0.034363479523688505
16276,0.2605763017033227,0.9880700374032262,0.4091870202145562,0.8429849383293856,0.20804558548237445,0.2632803446593754,0.21582072750786627,0.890941768938164,0.7738423619259687,0.005296126074923469,0.16106486900583034,0.018044235960003284,0.9511210485771736,0.40574370436386364
22234,0.12774990116859797,0.9215469595559038,0.9478052511859005,0.005959882757437323,0.7091705156597113,0.863643042281576,0.5842551456316369,0.9392777280946292,0.1636233214201579,0.46849154722564695,0.488421680603507,0.47866146815169974,0.05075111751149545,0.2122587549250093
14334,0.09818761148003492,0.9585734787461491,0.4135106618243394,0.327601835884253,0.11146632678802185,0.9567799973920751,0.9506350977132955,0.0016829542955035233,0.3532572554195425,0.8423494786017202,0.2845853533571756,0.46269584712774275,0.9454814274623834,0.2910957649870765
8124,0.7039464824496243,0.3203438909651901,0.3220474597843901,0.13848897718694778,0.9487876626247511,0.13708294338014793,0.9310885182020041,0.6249113897006827,0.7782871311110549,0.8799464583107802,0.6727849170910456,0.14406984444684914,0.5066053644327555,0.891276341524911
890,0.4115793327767485,0.9087916912864027,0.09503481591946537,0.21827553554149737,0.9483138639227852,0.9794158286807485,0.45416400791499045,0.7416422821220663,0.41313064037923386,0.22122803301053712,0.1381351826312935,0.03246462653794857,0.04867702961726817,0.011016827252451766
6795,0.9945816368134162,0.9287016844374366,0.3473811577890712,0.8437501405086254,0.2272235388500917,0.8369378252607474,0.13927944226168662,0.939421574622734,0.14052286619549906,0.46621058403002147,0.07202512001996401,0.2999285637515083,0.993066567052016,0.8315827128371301
27672,0.155797825222906,0.6940618968421942,0.9051986399657961,0.6717717433075362,0.8483353216736149,0.4375884026507484,0.3128499719293567,0.9613056318364318,0.9900078602740824,0.6615354387377155,0.7795169771235386,0.672969634121138,0.08926100579577385,0.037526049317606155
17946,0.9966408780051063,0.8059853458720194,0.0646171086450554,0.6676040190921047,0.7161575280944913,0.1231142525812367,0.04034197794615264,0.6128641985897295,0.057580151469648344,0.9249395387130842,0.8307590255096428,0.884953876569775,0.031474866505402335,0.7220124071494675
7148,0.936525006218423,0.6398963811322188,0.3490412291725237,0.48540807535550023,0.5478563819561608,0.6068812735053077,0.15553635176549552,0.14962643341137832,0.2232323773921,0.9176764741509973,0.6502967346490656,0.8035560984543454,0.781354258773835,0.4204148487808904
8449,0.473027019751115,0.2673815073047907,0.5977387281894148,0.695868238814829,0.28535449935589197,0.9934815160734065,0.0909800825760674,0.16865096653579686,0.8772836919509023,0.9936236024596536,0.8494650980862056,0.5301104997488504,0.24854736832836374,0.10485542306419769
15794,0.3404070535488755,0.8211219099163053,0.5777937764695776,0.7959749478151477,0.7301381893534618,0.31541094827750676,0.7589339867607242,0.9511386095678762,0.7264771195589045,0.6884477389657923,0.987856895784117,0.9883459745583626,0.8118670616108349,0.9365381706407541
4818,0.9599208982524517,0.8942900348707649,0.3945291385638094,0.0909129179295084,0.12623597986745236,0.33808941358794187,0.7176974564256107,0.49241556854202423,0.19154252235316668,0.6460165477503224,0.9600195070811368,0.2738458455261132,0.95172926089824,0.3199721948202291
6896,0.804427248515513,0.9400682418283101,0.9538843475072366,0.7301645535752705,0.1803465856928888,0.07762534544090138,0.6681224437113643,0.7538895137485797,0.38459033573628487,0.29549286002255054,0.9489782300209664,0.2554018219555708,0.6130291884658245,0.9837490077958162
22188,0.39795880331851113,0.6264810076428607,0.2630097683750405,0.0192124975907449,0.898932345861482,0.8760444179978083,0.8202977049851342,0.2175936928845829,0.14336484861007082,0.27385623206723836,0.8703457201233887,0.1747148129427029,0.5205259236876888,0.9535407471049532
27018,0.7515730999775102,0.25150298081850886,0.26821953050020575,0.9040893984193906,0.04564164705212097,0.3939885186391149,0.8267770721368938,0.824259863948805,0.3594386085008844,0.6900336345125085,0.7491715211484277,0.6083227104738912,0.29714367455985746,0.7039454118173265
27001,0.7139393846761245,0.668769592157774,0.14832350191635849,0.5207812471776153,0.07551316978408829,0.2953270024543396,0.7931504404428221,0.8892640271034732,0.001977133083658395,0.2694783209859276,0.9426742961501733,0.10000623169448182,0.18143366437560876,0.010214220446875491
7254,0.7621719324377577,0.8723416040639718,0.9215575276848675,0.835303127305765,0.6929662027022299,0.14982889903732982,0.41370737346513015,0.933650208097409,0.5770652847692497,0.3854323630111005,0.05300899559902584,0.2841752327855115,0.983353140705915,0.14952907810114693
18795,0.9508569570081927,0.9966759652476738,0.631611285710619,0.15207942077778575,0.9172129829234709,0.04212487166784749,0.11900231634518424,0.009375180180825447,0.8991162453394077,0.3274497159750406,0.745048972460515,0.0541066108007715,0.43586785857199495,0.8493756126251514
8530,0.6545670120413691,0.08528153099011003,0.6820799450201097,0.7564689716388402,0.7650046758951345,0.8808194249387828,0.5959374699775042,0.9918115757615447,0.7925103076730514,0.9920203663418884,0.2655861877319976,0.934256885581571,0.3442025970519639,0.9097187223887517
20854,0.013066823240812915,0.9982433784200728,0.05784875845255734,0.5986021485127938,0.8918259721085472,0.571084869305781,0.8028501247611709,0.9474176508209307,0.9786977552404266,0.8854837808159495,0.07404212150331839,0.21655678838583167,0.9231066283054915,0.2587513040923208
1851,0.5987005107184861,0.8846113683496378,0.7902604342829906,0.5998085944764845,0.6281408014169906,0.12227736205963594,0.838969403694308,0.9515248317050734,0.6396292768245796,0.31103597380867504,0.3420691673956066,0.04974662380438199,0.08949012804955774,0.8334441098920207
3604,0.671772264382319,0.9408802839334174,0.19485002410439362,0.5155220005626762,0.9018657349436585,0.6518615553916088,0.40254538473046847,0.16241974209703094,0.9678380359504245,0.9836817587642995,0.39460246481942585,0.3307610282546977,0.1011646179599537,0.9025225395318359
1177,0.9309472866924715,0.47965713042574637,0.5617611543883019,0.5351383602195892,0.25561556771422383,0.994991454925084,0.722117619277758,0.5233074869173652,0.25596170897192766,0.9610254306858292,0.5530589560400849,0.2835078865203959,0.9186935623797745,0.7556463938743212
11389,0.8754704977813538,0.24976747649674919,0.8930400656426503,0.17588449272912285,0.3145188794098634,0.2715289349998152,0.9444760968280105,0.5847572175175575,0.9992233188771626,0.29732810006324667,0.011137566443745032,0.9940833329084676,0.2724758945854216,0.7523726255690372
9996,0.9904399386567133,0.8253345924352737,0.2657307324170637,0.789310812742943,0.6472290156029921,0.045804571480248316,0.6006650666945698,0.904938335687704,0.8092368599928005,0.17204765905811406,0.9798232745002485,0.08731497437135496,0.8109534212839581,0.08055936562409176
4886,0.19618301685962103,0.9303713930066739,0.6442132855565925,0.44221968188130956,0.9871156880408234,0.9474431778453427,0.5210561214074177,0.8500822084973346,0.935236592972861,0.03717868047742519,0.4367964497369703,0.3774405436930383,0.0627702214005253,0.9466052252144669
27138,0.6663602943428257,0.3181273146643217,0.006992932993399328,0.047559366724994806,0.1814624136739619,0.7890213073516197,0.9133744869615127,0.015221608538581769,0.7595119311816623,0.7359560280186583,0.6779333342089154,0.4112074586248274,0.3553285639799008,0.11189795612503727
25175,0.7516769176171929,0.03182870468634669,0.6159392614006436,0.0611038946164604,0.9153204512725577,0.6974746799777591,0.014591026124462461,0.7678430447392584,0.6009925057069754,0.0943836464033147,0.5205019687795193,0.029955509130660977,0.95211201519081,0.0794905649508197
21655,0.030357942437876328,0.7983493037749115,0.3005828865935342,0.7133639814080572,0.1050761252824391,0.021280085210926336,0.984987435704379,0.8862801794970241,0.9695717927632289,0.3409713989706239,0.5513815992319986,0.32775476066770876,0.14876400740205317,0.6948480826523845
26748,0.7518255420563853,0.7340049678262973,0.017981485509377435,0.498502941442253,0.1913518890263905,0.6688801152498052,0.14446184981713353,0.07188534025278165,0.8346232490032016,0.8161831774689342,0.1597875614829085,0.0438611720739545,0.15205685237226507,0.1112931170322191
24692,0.41637188663899316,0.19347081866980909,0.7822265853137093,0.5205934788609786,0.2409318253912438,0.6555114311056683,0.9880270287422165,0.28701236004833286,0.18370714107922667,0.7909416217933712,0.6104379669560568,0.19446232159178203,0.6905657600809173,0.12277287461831714
6894,0.6468048516328225,0.9825034051595521,0.8887820955900405,0.11662349619548919,0.8531636351308988,0.02107838291607927,0.7632965541520929,0.584982768797786,0.15105897902459267,0.992268012521484,0.8202403145263902,0.5823156048947061,0.7892553551927498,0.3015374305092912
17101,0.5973316580501158,0.5866195776609487,0.07212602205509726,0.5169259405297811,0.9027560242980317,0.995444376239908,0.04216423962710847,0.39292222948688926,0.23230469336042536,0.9797162635029731,0.9282467740509563,0.4076564729317454,0.3392640523164304,0.9414040710759812
3423,0.3582837196368907,0.007006097266819036,0.8910049596322881,0.0684851385632679,0.7552413966373407,0.7086974311605633,0.952797426856693,0.6388136046689705,0.37840688699943714,0.47189403286346143,0.5218676908470261,0.4781651256903752,0.49407138057023764,0.49505202957219074
9070,0.49426929833669236,0.6249042770753891,0.9710176619870495,0.4555525474938332,0.7636345832778263,0.9292596987066897,0.5713437255424083,0.008774465288067645,0.0024386915161226604,0.9519439948566419,0.8066203975026043,0.8947828300263202,0.8181087253125352,0.9636963099270166
27900,0.8517545428705869,0.9866145124991168,0.009354563542643397,0.4666821178273763,0.9966824402512061,0.18343212745028759,0.14711465777581098,0.3766834348072232,0.17030152498960163,0.22291309606187168,0.8289426082613299,0.3553775588655732,0.5614912427614573,0.51383314136234
18852,0.036752417122757584,0.9564686460692583,0.40953040931941026,0.2520168193417132,0.0167126977643829,0.4405621858435689,0.9892798284195604,0.34644787741598215,0.18381326081482458,0.7115746273394532,0.8033287991392569,0.01742066998300264,0.6934304398047995,0.9703186507240583
12314,0.7815436350808043,0.4149747032785151,0.8919528308565009,0.10878739804554576,0.6267607613005366,0.8387776581928785,0.5685679863219419,0.3321420522255111,0.19986391907793558,0.52697935746972,0.9901266307931846,0.9798320701644946,0.03537756387514595,0.839017980455848
23214,0.9862954442643612,0.11066984941443629,0.0483067079750389,0.0273964364907327,0.7714136078654732,0.4045470701453038,0.0998011973623771,0.9027645221099099,0.2627633418127823,0.7979190582368851,0.8101777294072912,0.23269811269469812,0.14668955314813073,0.8571617427061781
3370,0.8588450071416792,0.9107285817898164,0.5175674677677791,0.013595597826287628,0.2734774409118563,0.8890162749028165,0.8847269588524203,0.9865657462905255,0.8569988394145233,0.3208413715384932,0.2044923067175332,0.22754799476468482,0.9532377945841429,0.4273537612960227
9914,0.5625185269037976,0.07837812109676025,0.7443957566758396,0.7808670216202167,0.5378288232720639,0.7645249342008991,0.20000824220879643,0.5846748424419579,0.9999290569671139,0.17475037709828403,0.8352650503363717,0.7170541234312433,0.9091051738152331,0.9748166778285347
25899,0.941747757046269,0.37618423057778677,0.9258654763953932,0.6185635399625291,0.9110861453707219,0.11981171401862206,0.015467060408825586,0.9884116578879802,0.10905297077180309,0.9340668093625208,0.9275344847637372,0.2967960962700309,0.5611520667604405,0.28071937216172843
14730,0.03139437634075955,0.8612489805212169,0.872866040508883,0.8475425556387053,0.2525891527144406,0.11431235477154379,0.8281507179356824,0.8348665085971028,0.92068699162573,0.9941300114307832,0.37222543195217583,0.7929375818665299,0.6960721965844647,0.42450830121410604
13865,0.5211235871969635,0.6587381040972828,0.7067173196650347,0.6441413044541158,0.04798251435255239,0.35968414351388034,0.9550157920240416,0.04904022503870963,0.9076591632345629,0.5285262170528586,0.0006267678258666395,0.7287328070534492,0.9455049981954926,0.5215407716386405
25533,0.8043679425450357,0.2140888167772301,0.743346238647382,0.1311670195150762,0.9489551790749321,0.7921145245204655,0.027863421724120856,0.9759440367578565,0.5617922410900764,0.8771273334455154,0.9615847599695406,0.4001699735201678,0.005654214895650651,0.060236381836631256
20539,0.6860430893971571,0.8017817468680153,0.051080140434228476,0.819643074757699,0.45624939034927564,0.32916789852719597,0.6926620067772756,0.607122627475672,0.9701322991986623,0.6997095527597536,0.7025540975804199,0.4095620775474972,0.08195284456357893,0.23671126947857912
1626,0.3928510239208025,0.951018727469837,0.17558333857014471,0.3922399419493197,0.0042802866019858365,0.7866475861239739,0.8960472632614784,0.19910083396483572,0.6942886205330713,0.19522030248331332,0.8272717371550307,0.6438953452303238,0.1427436111306564,0.5409138657396054
17916,0.22415627812396838,0.9978576915353234,0.6127553568767211,0.6810270668907046,0.9410020793549314,0.3042741346243236,0.06505415240379495,0.4265062395246201,0.94727527235931,0.9709782857697631,0.10170854496863563,0.9310007836103388,0.2588079417755299,0.8767482973561137
2552,0.7276388271852088,0.9408410934077255,0.6594453529757842,0.5653548232160235,0.5247789219882896,0.596980669167787,0.3901791129924218,0.22078660038592168,0.657379805998986,0.32478590830674203,0.19483839459580643,0.4837496414995276,0.3697454046827552,0.011881235921284337
