,sigma_C1,sigma_C2,sigma_C3,sigma_H1,sigma_H2,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_C3,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_O2
58917,0.6592944551474073,0.14597305329383303,0.6539682322041159,0.08283022224185012,0.6728166600730667,0.9635870638902181,0.2036294140266601,0.061592770148110564,0.8261889578137386,0.38995253694286136,0.6953228249620311,0.9499953700562448,0.36149757433080465,0.10633438859795782
42769,0.3546663865638195,0.13794862953067147,0.7137737651664643,0.6257921575847151,0.5095161163813376,0.8601319436872066,0.3140081573477523,0.512507168694454,0.387219985808211,0.4980171627230548,0.2943758520460186,0.5957379421668328,0.975490109180849,0.06383404584789296
31461,0.37752166239829493,0.0473829655491623,0.9619663250560403,0.1081221504308168,0.8594794254761402,0.8146630385902935,0.5372625107147438,0.9585347632429906,0.1003335090471194,0.294839395230282,0.5320595010448624,0.3082876266911369,0.6224046917809674,0.09457421806815577
118672,0.6533492408228236,0.10543377317454303,0.8355882000878581,0.26905342438852736,0.7293703695358348,0.9127849240365059,0.2246461292459244,0.11088577487159401,0.5019115358807914,0.31690840169910534,0.24967969051872352,0.9314570826381907,0.8186480911199447,0.2844058848591154
50710,0.9599168887435376,0.22443962374705312,0.23331050199604977,0.6510912112258611,0.5637143532819917,0.44396656523087463,0.13592320110326933,0.6787418126993064,0.760373580927433,0.16609852690304244,0.6470287240990771,0.5146708857616002,0.08788080905842052,0.003051512660888274
55942,0.29946683973660293,0.21518008275846964,0.910134318402202,0.24473174282581966,0.9135594454784748,0.9287111863819447,0.028261734220476138,0.5724487761652983,0.4638611183673563,0.5556380598827783,0.03351710049734549,0.6794284759726289,0.3672851237443045,0.4404841112884808
10638,0.49784314730418877,0.4467597157594113,0.9683195359039822,0.46933872654469017,0.889075479068132,0.4602306338955309,0.3867659427332992,0.5755311112041048,0.613507090107309,0.4567463010226177,0.1433808795354771,0.9823908725256449,0.5634027099793305,0.07901645076763068
132899,0.8465409586842229,0.0826034425975069,0.8208293634800995,0.5842739400608797,0.68603620997902,0.09937396521698862,0.4414277286498793,0.8741786598639697,0.7126698294167485,0.6763540630307311,0.32854606224274935,0.6618577223941094,0.8831390007339606,0.06880975999071966
116035,0.39663386223801195,0.10240908235573255,0.5898223446184399,0.09929936255639728,0.8892207497922403,0.9720184307728214,0.21849935855608274,0.14016331639510402,0.2510876136836828,0.5024707124580633,0.5871818079130778,0.5668368909419752,0.8374761214237953,0.07670801028564464
84690,0.9686075575003077,0.5031907407415422,0.267419118628475,0.4400738606014069,0.7706870183236765,0.29055868519857897,0.030823260496532043,0.3698355214169302,0.8629237085423019,0.004471871464663853,0.37274607494820383,0.9595143896159218,0.32785084905324746,0.3579527035823286
101195,0.08930638414987777,0.12478122874697674,0.9839703112823017,0.0593485019398479,0.9780953778552146,0.9547824567336572,0.43935359233039645,0.32796667816368497,0.3626459961233198,0.5398128508622517,0.3326492738077709,0.4363405779790122,0.7512167556357345,0.13628122344165136
58490,0.650489855372871,0.3224974287025079,0.8235981240043787,0.592499665720873,0.9335238257454779,0.27807634125093617,0.2407543046127478,0.9650439819125582,0.9381778919735733,0.2851327183177265,0.34126823591128214,0.7072076486260821,0.6717190275272181,0.1808132045627694
6931,0.06619499883244442,0.9908087504368411,0.6130463678928942,0.10076621160805148,0.9747840425330373,0.09849974362500005,0.6875302103538743,0.28547783968498863,0.4991080603265517,0.785064566193702,0.3369140891408805,0.31011785020089333,0.3179175373847482,0.8703790270860514
103736,0.6645149153006487,0.1164743504958955,0.7341465644552123,0.6522534523835242,0.8872134574425193,0.21291670033877624,0.26424395023464736,0.9469009620476887,0.8829526161877576,0.8308485084975291,0.5032277296713935,0.35642296256294853,0.9157425289643741,0.5304982832986281
40470,0.6093133727556574,0.34242372105286356,0.8494110214711565,0.3698866292637005,0.941483126412742,0.3573377451674662,0.5066922246055748,0.6240480206590624,0.9780050546571063,0.17020132476757163,0.23652761777828338,0.9929773567724168,0.5102030560796763,0.5786243380767142
93877,0.995986583835826,0.22749178987265004,0.22639859910696553,0.5026859789783197,0.4560487808453299,0.4742299063855386,0.12073673530781574,0.48741247925222375,0.6943736880912263,0.2840911510510251,0.824595603015203,0.7431309450106407,0.04391058690023032,0.22641509184322295
25181,0.8858132190205548,0.28293678303581177,0.44093605109299483,0.9245193579813633,0.7229454927993062,0.02088662333820303,0.1211510920410787,0.8424949214932789,0.8218911961017944,0.5742491124582118,0.6627465344636957,0.5518238309015684,0.7016114813196622,0.3031833154677063
