,sigma_C1,sigma_C2,sigma_H1,sigma_H2,sigma_H3,sigma_H4,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_H1,epsilon_H2,epsilon_H3,epsilon_H4,epsilon_O1,epsilon_O2
50853,0.21558179333034094,0.760873276516595,0.09991576641653357,0.32768078397804484,0.06243614617738162,0.14443582103551336,0.6418479545966113,0.6772975295390868,0.24533309638935566,0.5393890129578169,0.3333463970276925,0.4065692825095325,0.3689795003351338,0.6988442858990849,0.8666070209769964,0.10651457037689621
4878,0.0016461601802059478,0.07376648192887808,0.16005959723378793,0.20314597323367362,0.394333911869126,0.776680586792036,0.6100486947019368,0.6443536210357541,0.2347620719811569,0.24876083622573403,0.17697732885915207,0.6087322685465644,0.6300042152556219,0.4729582924103469,0.7055030764481722,0.9149274060159401
59087,0.21658540242956542,0.7926165243612807,0.09272767138348406,0.6507921659558095,0.24621504201860783,0.6237832740770396,0.6598927672658537,0.6150683689286949,0.21104320235557314,0.728234869626588,0.9027780550687133,0.9626489915846309,0.24375851549198405,0.029802174366135664,0.6102002916699468,0.32900578257206325
118625,0.09698530736896684,0.37199067387033025,0.39407647704190624,0.4050822494545135,0.08491848020159685,0.21120081366648216,0.5385601235521474,0.7705474339871224,0.7715951757167816,0.27749133632519785,0.4934170683414584,0.14824441120405635,0.08212058195685414,0.6290193593499943,0.1406373324412119,0.9702478395049716
62441,0.35118612769890706,0.1943255997517084,0.034413146734315295,0.9351571192348016,0.2604376516690446,0.23264995211689435,0.6102595534347226,0.6543687465951276,0.054447446266516306,0.8149926417176138,0.6568643478402171,0.6765816836475896,0.35658167872120267,0.5040888910850915,0.6068925832039672,0.8624387005278923
66044,0.2827203738479517,0.36029142844625295,0.08926766709158249,0.3332044029132192,0.07174037392370594,0.6052408605845162,0.6159098599884942,0.7202785932701873,0.6217422951327021,0.8643079868024751,0.5996799417556935,0.4765701231005187,0.39414223839137824,0.8978770509490467,0.07728030523880257,0.6953514807142567
85869,0.1820246119755165,0.5920951354217472,0.38674434742364,0.13012197777534332,0.4471016988926002,0.4543158175015485,0.5837045473950392,0.6975515873316972,0.641379275724174,0.6131224179587832,0.28274803702313067,0.7932822476194537,0.5921957610788304,0.07024365028992223,0.6105776197488333,0.6507815021343094
72252,0.6680701725016822,0.6831782110371906,0.10314789780315695,0.6981629517680209,0.06630508914750159,0.2911416440507512,0.6588425241529295,0.563960233939118,0.7874974052336826,0.5151638155786887,0.3671219606157498,0.29108046791328984,0.44783992741385154,0.46310285749143715,0.703480291877455,0.15433795894231306
33859,0.3772693664421063,0.4652162462743415,0.06631321040848029,0.6767365902614149,0.30014194933423155,0.8553730415052889,0.6319653379635343,0.6738740281845882,0.6245134412420213,0.9726711297516413,0.28607068130715524,0.16221181942051624,0.5276804968750589,0.02478253197215243,0.4121014686956558,0.7288985899547732
105969,0.12246252849139508,0.7220453289853057,0.7396237175037937,0.6181678890537358,0.3050701105655778,0.18694530785974658,0.1891754217676521,0.9603618979406499,0.19598236045754197,0.9637573374736037,0.4646010599509348,0.9234524774274542,0.16869423603576694,0.7472063856649223,0.6577349079478496,0.06176176755333306
42336,0.09985807906207103,0.6899818358305851,0.16980708492656016,0.49293129035801314,0.037746818772045145,0.5262612022162204,0.5901200033117593,0.7220917917364462,0.0718400612367467,0.23402843115668892,0.4707648679951703,0.45130945656539273,0.5166054260631417,0.019740006586458057,0.06437980993898083,0.04570009964709255
98244,0.04121855952228551,0.3789299874215874,0.1157907359535354,0.8877241947014446,0.6144066160369976,0.3003485625701255,0.5303246308606812,0.8107853810252842,0.9428084602550124,0.29615367227823064,0.7832049781866235,0.3486294891266551,0.6928413010771377,0.346027542070558,0.20552613246126983,0.8579725172728936
107345,0.6884775026890203,0.2152965376683428,0.2658162519631958,0.049564579942338545,0.5200527078869405,0.04693064507237942,0.5417755053364727,0.6984226709556715,0.005600562040727041,0.14752504096997,0.5078971420567836,0.7197732897445279,0.5483396420778646,0.06597073502123384,0.7517256329386696,0.6017271606194328
103835,0.21704267379177064,0.12137854069832213,0.08680415889317977,0.33281033825416273,0.1417729342493258,0.19631854840697224,0.5395747181632586,0.9642098778333958,0.6022653024157143,0.8130200980774147,0.7845746503473668,0.18165868510771094,0.1683805649140006,0.33355989857583673,0.4507394717725066,0.03930004646551313
7796,0.015626591572209674,0.40905357027180234,0.2304501520083482,0.1725233700748813,0.5954199279345136,0.17960734053222585,0.5039835323875692,0.8350931381184481,0.08329516372787717,0.06427408453971319,0.07828234914700843,0.7568329549204094,0.703827227107044,0.35791787616037907,0.988492940030995,0.9180545185543242
87812,0.5551297636662577,0.9383172092710228,0.2710796721403541,0.6765033444660993,0.04256188398218561,0.3280613496717088,0.5335774813106882,0.818628036078359,0.5832898787531409,0.3402964195914931,0.39540866349914144,0.9725272250410505,0.3176297359362682,0.062107528306480905,0.9364960965426302,0.5123931728163299
67114,0.619759832955406,0.03600089231627329,0.16657831327108913,0.25381708126691166,0.09361104427447658,0.2596822556177465,0.5822839534417791,0.7296206109791634,0.4154014880195364,0.6217978017910877,0.8698775295327208,0.9036192587979108,0.6885264780490401,0.2299163314187977,0.30486028170199647,0.44963255931339535
19844,0.19951368447337386,0.3297838782774704,0.3574492006262925,0.5030984483918505,0.3236692911218394,0.5924128256281798,0.5730609125657911,0.6783792885287716,0.6113650323867008,0.8669224254287294,0.7781378405876301,0.2518361234062532,0.39339725756156446,0.5449429500621554,0.8391958549273527,0.3618042891480934
61418,0.16438848522725671,0.7432560398778315,0.24325532942769698,0.32210815977252283,0.06737035128574347,0.5155284872081484,0.5651863950633773,0.7951025482694258,0.7249713179488401,0.9148231837063954,0.15020414442905256,0.25885381443681416,0.46729151834285854,0.7691697481790344,0.9852775096272904,0.8508408488334956
107146,0.2442145396547607,0.1879473866271078,0.03210277848889368,0.8894902635799219,0.6211981388170128,0.10592171937224876,0.5441622750619537,0.7648382761191062,0.5054268763693509,0.055045201817592655,0.42784920147848904,0.8328829661713826,0.7117407179950492,0.2598273276936089,0.5345778245543287,0.3797369510538909
103286,0.4741613347384405,0.7261035148438484,0.33389966797076936,0.4149336899903814,0.2003276568572957,0.3157260171028671,0.5780809425933924,0.7647170728915104,0.6906376472104996,0.42820304162793255,0.24256181521799475,0.1440286026435447,0.3330982762880072,0.43293694518163506,0.5027039491082329,0.38678313896965644
57202,0.3039715676264532,0.11846593563850914,0.16242321686326394,0.38899771119928683,0.2267032345989613,0.6469390336914316,0.5324741987069923,0.8505792116820632,0.28105383945748125,0.2296777210969623,0.08509343554705139,0.053614131720868125,0.054599457485631823,0.36311509229967165,0.16774449017206552,0.9189606813440453
92781,0.05383082437508283,0.3859254338100183,0.03842665224967182,0.09457297858350303,0.6724562413023804,0.5612318466991725,0.6179884196557104,0.646500177422099,0.026669790605198442,0.06485769784402505,0.501673891439231,0.9674627500333982,0.22249014853386134,0.8097591819924499,0.73953562611218,0.53805604865597
72304,0.0024494245011067255,0.5669736239938319,0.3112856261025162,0.5097680965142094,0.30465840742484057,0.6319326498590643,0.34567310407772145,0.9506974660303152,0.28208715551985586,0.2712873782077743,0.7184169955586001,0.41467998033673703,0.2951843356055689,0.2433413136380613,0.6551980800514102,0.7505711653460505
47210,0.36699184660857936,0.6366998370523874,0.21479817931786904,0.7198778350630826,0.16572924144675016,0.3311307071702683,0.5520790525890182,0.833534726016567,0.6552766854164739,0.8374938615586764,0.9190408901162267,0.780150725687587,0.5332600015426887,0.18245424786743705,0.6023965446988823,0.5954134378258845
89520,0.07528023496681571,0.3776964279244567,0.13101857404120681,0.3149034439645555,0.2181758855274216,0.4585093285896309,0.7223509978723562,0.48406045261392033,0.5591287789089548,0.6701867299492502,0.401958827639746,0.27670680559319144,0.3266229024162354,0.7416979419654598,0.23606976461422877,0.8752539067928163
22158,0.1663919106276071,0.37236881430024715,0.4197570949036603,0.6980730861349268,0.24428432275822604,0.6425610189029295,0.29674804928682347,0.8845902248659168,0.2047269113267658,0.4709541738805139,0.33460874399833185,0.5295650206703323,0.04707798825936129,0.7325799537569018,0.6695035304906226,0.6177397689796573
99439,0.028400975786085775,0.8284379870319134,0.05858732008713318,0.38229511425129664,0.10539815282626909,0.7557361336623907,0.6615124670357736,0.6230312018646778,0.38392076144844617,0.9137657976821689,0.413756526607559,0.9056702258780976,0.49566420207062256,0.33059438185868045,0.5857159523026618,0.8970955102825415
26318,0.020264675317957875,0.5705002440371904,0.33921092600900365,0.5687963668753675,0.27774453225373197,0.009619574567057945,0.521178332818975,0.7610920953721154,0.029325571179644364,0.5689179606398442,0.9945984282384356,0.2271493265914905,0.300351671493405,0.3327614194050364,0.026844506316326427,0.8020506554061811
18000,0.035458310408986525,0.29673257384081836,0.027921294968400352,0.7763332250178258,0.3688545526240514,0.9089500758746286,0.5397413218064768,0.8438109852179404,0.49631199911052387,0.550848534669989,0.6909666536678858,0.2738437320960366,0.12502442778351633,0.30389747415485996,0.4908747398812726,0.043780093771630384
108268,0.04014646488881399,0.7030540953922226,0.17161478038016934,0.37177352177775325,0.3007095819233693,0.5335357011021258,0.6136263706927281,0.7481927422352329,0.2867919936777442,0.9192429202973371,0.10918391065219264,0.39278332680930433,0.41559724139494886,0.44543937561582475,0.18537240362439816,0.23235708647658906
49299,0.4021100731212491,0.9391767863323147,0.1788824091769535,0.5482814990111147,0.16022940072344094,0.4814420398808201,0.6336902830545237,0.5791870073358407,0.3709809696067753,0.640264900517701,0.5752664563519145,0.7760819594669288,0.031222335226554262,0.7079896386848225,0.8775520151191302,0.4995458323128808
47449,0.06251723708311434,0.44727900264880116,0.24006433628381071,0.8972954189611837,0.5629172971818609,0.17178408584995036,0.4720429198673048,0.8597806561128485,0.6130823297833031,0.4300698760139025,0.40542955378713613,0.9258244743077737,0.04582664402610382,0.1488202597801029,0.7966506400285654,0.7872495926879665
21147,0.5368187493117463,0.496069928064924,0.25189705661890366,0.5882003575715329,0.17273530310234625,0.06281039543713894,0.6519135931784084,0.5786851596631923,0.3072520662069113,0.47192091839009426,0.21342464645194473,0.33259973436192514,0.17197560167878512,0.5808844636585092,0.02237611404103823,0.8202716396312091
40693,0.14805765231917659,0.6217930323526778,0.012567848186998297,0.378763821942324,0.3222332810404721,0.8529551788168449,0.568268858723036,0.8805388058285635,0.811929260887227,0.8662204493849871,0.3953764475817704,0.9528566064361181,0.6600546241051177,0.07368063476353814,0.9572535056374439,0.4643241888563427
47176,0.00656914398937697,0.3760595731554879,0.1439797311318742,0.9670317007551595,0.7103366019893136,0.12410925771549712,0.3415267561917619,0.9866340777846517,0.08791039592156673,0.6452368779445997,0.3137609959382009,0.42817924107579725,0.6554462424894986,0.22411690068541154,0.3302144186844354,0.5645929681580601
75062,0.8261818066151745,0.07073804331998464,0.5043600192400783,0.6287040242630415,0.15655595503480904,0.14059019000216255,0.23097898547708867,0.7361874260619197,0.08733842006252653,0.5411958297397034,0.7069836787822481,0.7893068253798472,0.055739022933781725,0.2702112813024728,0.6230809619046241,0.3899360154450243
28807,0.14032546841640295,0.731555253995023,0.4749156961766429,0.6346462611454119,0.09730602390970357,0.45626422585163545,0.2880501487437367,0.9235009737753453,0.24229973262475468,0.7849705388545735,0.14576057365119693,0.8166849434122145,0.2269064022687607,0.25877136116435473,0.3498422365232692,0.8686693770311278
77123,0.10897691789017373,0.17113559790243166,0.3750663547143364,0.9629258713018054,0.6165185136736918,0.009976238444458461,0.34116925024868533,0.8008143083172211,0.430494180507229,0.13091098767429052,0.39323754603894384,0.7230610644999065,0.49788522088716175,0.5024785599605828,0.9141358254989655,0.10343961900752596
43849,0.4946274627854172,0.144948384949025,0.17231650350244382,0.25519199548668614,0.5846981482212668,0.5163091867644649,0.5462451674290749,0.7716494649055742,0.18423251479864622,0.8872980680251468,0.393023881326322,0.593643087817296,0.3359452709811707,0.5369558726215156,0.4067326354864657,0.35578004412414693
98352,0.19185544021309872,0.2555357045934778,0.19041700544844792,0.7834115295172142,0.22546049036360943,0.5950372475252634,0.4968925385373887,0.8208439690270661,0.08942354498833924,0.8917589353000699,0.7428981793986068,0.590191092596293,0.15250722525842006,0.5086804467505699,0.8907330941143646,0.4484075873696494
114330,0.4525502602298799,0.3866038046512296,0.2958609107904919,0.6181609605720193,0.11430573454049925,0.2708417487316577,0.6337186453428306,0.551415515030294,0.31681798225802504,0.033825020208529115,0.7609452342623965,0.40481260652666057,0.21633103056253458,0.4435367664735901,0.6378662860880392,0.9417350736990896
8567,0.2192289149210974,0.48651247380683643,0.30796640570816847,0.8148432027512392,0.3871090745387076,0.45582089902127204,0.6387620888969426,0.565561383571049,0.8594170152205638,0.7273758079426006,0.5811084883064835,0.027195506702247966,0.5718425117563674,0.18868466443182047,0.49565612672516857,0.9474936259866853
28862,0.2705339293564774,0.2946801622857832,0.03465525364442069,0.9627083243621101,0.6143285442614254,0.38802778658711695,0.6741677311872878,0.526277909577054,0.4069945181017048,0.7410215098757621,0.6741289079578381,0.9535805656062056,0.12848029532471783,0.38689238470555826,0.07955477650124367,0.4534526605030181
42837,0.05523599766498619,0.7458632070322698,0.29834639223400133,0.8200235546778899,0.09904182965338333,0.5939817437870737,0.6175130358967743,0.6106493076620699,0.9502943861889249,0.5674780548733522,0.4429524339681312,0.7653732835857003,0.5361188500735378,0.24720606490999214,0.4040973797211073,0.0312720427897687
15950,0.11143206787081358,0.36282642727862596,0.09774025202905724,0.036875015308146235,0.06314325901409273,0.731118805353227,0.5592657165343891,0.8952876171163069,0.7583632250937611,0.7148772516877955,0.32547541475505304,0.13695101636524454,0.24834333051876892,0.8571438874994728,0.5732052260217376,0.4891007193680793
106659,0.5233261561148344,0.7418567734655237,0.029929921141612727,0.11369488560733793,0.26693584904870754,0.008888755555492551,0.5931698359211294,0.7860708449373742,0.8921354286229805,0.5813453729852799,0.40344195150470574,0.0746114582096036,0.8112341775791336,0.4988577127298977,0.9555311612454315,0.35956470189881146
84461,0.2994820092199293,0.04038572407862666,0.050589926786604046,0.3376366627441699,0.16028605189498027,0.6165305667797574,0.643317311639064,0.7291161052884559,0.7932279227982296,0.6741987908497071,0.28049712632020246,0.897015798999388,0.6188484079037292,0.3082939336718582,0.7913871960614706,0.45453981605202126
113512,0.17301185802778424,0.16773360442456764,0.6411393808874011,0.32140295270869484,0.20457614562523066,0.2314831185016196,0.31717046094072393,0.8596877930786578,0.5625071836607071,0.9091721548250171,0.3414674992833533,0.35739789562461777,0.2422416490543452,0.4733087276813762,0.9914996790363967,0.7281668169613337
58772,0.4453761614581314,0.4297780052846171,0.13993947211520094,0.6092656522920988,0.08241039817367407,0.45334138098804583,0.6907720220448962,0.6125064505789304,0.388881440926019,0.9087475814603844,0.31729805514278775,0.2504630654765366,0.27229527804733367,0.23421454746165,0.2783930646264582,0.02259646226915966
16676,0.7051392526274586,0.6044485095422956,0.19820049081844895,0.4616080792775077,0.07729607231522007,0.023956416443766084,0.579368328989674,0.7564698315843162,0.694577937678744,0.5346972233138552,0.32212573993826615,0.40925619371196115,0.4979025265020903,0.023256658020391195,0.7933473946279099,0.45847884629403
10256,0.07404507180619596,0.3200395238469552,0.10816785963960822,0.009895994320925722,0.34246111424945097,0.76346011811391,0.5476221561253396,0.9231367884726105,0.6597829016804607,0.56836270562852,0.918747223972693,0.4919935985299091,0.2613269335008201,0.19021960781755085,0.19389185191324357,0.9873378782935711
4018,0.780657901298865,0.198914858542767,0.0575353040770464,0.08419347051001248,0.543889248828887,0.3368512329602526,0.5864387205954538,0.6789802618465255,0.8792956424405616,0.3806308890486775,0.6004996087005098,0.9605337713711,0.5496761874886775,0.15957887615817026,0.9038329858966192,0.27475544627580295
28611,0.9172366283483705,0.6553848925797319,0.0085986957953516,0.8308311431463505,0.6738185658288424,0.037511073702215764,0.2681108213031697,0.9299491987906319,0.8413771642386333,0.9527444869027255,0.13900050400417124,0.6959680417618926,0.1049202904865945,0.07303179163969324,0.8003766000971926,0.8270318497593
9237,0.37855919746315153,0.4406281750428748,0.25307775098290264,0.5120317460152264,0.235549377125932,0.3987681974535901,0.6890791006430357,0.5003287496213538,0.5330689504866457,0.8268979379987087,0.2691818587744918,0.2991588560695759,0.11686562445958741,0.7350641040113494,0.2782839297372687,0.2329049689852387
46800,0.5831564896721078,0.4846986838085091,0.18223834337469239,0.6832382834347887,0.28126686567611486,0.4141249674164731,0.5887997627642616,0.661540898535718,0.3166045604998798,0.7853938540579972,0.6816369295827172,0.3580151792293432,0.5823814160675921,0.36053180766134985,0.22065104760546525,0.33104942380213886
79084,0.8591608135281927,0.026943974738531308,0.23953766117189979,0.15772039211765967,0.3425252607942447,0.10966857910743279,0.5455128885767015,0.5861789546340875,0.5010218368308574,0.029537774371191945,0.06466994093972056,0.9583966541097161,0.5251715918915129,0.2535641851356021,0.9962091134301979,0.7291791242615573
59732,0.17721815563107632,0.08506733540398606,0.12863179266912267,0.36147339009478724,0.46342451481091473,0.8776177295394352,0.6161737996571345,0.5821544976690196,0.07076639397774911,0.1585628434154523,0.5118611182883213,0.8435606415510251,0.38758956551809515,0.4292258565687089,0.8244716653820425,0.5150468362694558
112326,0.9454679987259291,0.7569190724405174,0.16655840811851963,0.10008130626241848,0.055412622414414574,0.3658815473141138,0.27376874980601656,0.7894681967152463,0.7480778425904969,0.0004451449684353781,0.44756428207989557,0.7202796806825431,0.8483284892429113,0.11674912920074679,0.6033379308730259,0.4861166899290185
