,sigma_C1,sigma_C2,sigma_H1,sigma_H2,sigma_O1,sigma_N1,epsilon_C1,epsilon_C2,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_N1
12,0.7779417692504655,0.24538620211915765,0.019656423239390694,0.6378500156904942,0.1074024259006107,0.9352453090220908,0.9287450037666762,0.7409698042636894,0.556617644000007,0.7514145704785943,0.6218518890857989,0.2651421964576921
13,0.15333659270394337,0.6480086222016032,0.34398544123893243,0.7447464797236387,0.008935459025123304,0.44542267801438046,0.900799155914208,0.8844379712925371,0.9469811048734157,0.13260401752555187,0.8970265756475587,0.06670362496695469
14,0.24346670254555566,0.010193245776317715,0.032670799824694376,0.9368594957256755,0.5668238690805014,0.004080553017451544,0.8696906729092181,0.8429424158825101,0.9211798495578077,0.855923891058541,0.7963500537549897,0.4494339752373739
15,0.8204332256923448,0.3509898171100136,0.8506115431667522,0.722383479235124,0.4304218228244963,0.7747667388102306,0.10484855583034199,0.03489892213321927,0.4137361566102377,0.03375715113395508,0.3340624833282202,0.8621647209080731
16,0.5948050707948348,0.08204806066082573,0.919169944234764,0.39661063145716347,0.41489462322778053,0.9784471490147341,0.620308293565677,0.5723080181006138,0.7009420629862663,0.2867098695919414,0.22694624607193237,0.4590437365995755
17,0.392128026258711,0.219801567907705,0.39099167797454065,0.41519964541486915,0.34072995464329076,0.7047464517701697,0.698306699583099,0.04340998401068859,0.7444364150413857,0.0468669409033594,0.43101270912316836,0.05343139263998878
18,0.5456859538254064,0.34601436543576936,0.7643543102926285,0.9411657042163093,0.04058689640049041,0.3690135871508413,0.3771317941025074,0.021806250169889484,0.756953328712537,0.34951877161185974,0.9316940426949253,0.9918402263766023
19,0.015880572554989928,0.49098243650434836,0.46836415896033673,0.10138976333536723,0.6906636330621382,0.02553526120904605,0.44919243836526496,0.6498664882495686,0.38174596278288886,0.9389266186362812,0.29218145137866464,0.7402759773509657
20,0.23310340187873715,0.7787361272480784,0.04271744975019066,0.5117137804336463,0.7644945051607267,0.23809707618249729,0.20433139405580739,0.8516877688919287,0.42084723733868407,0.5481157310929561,0.038141380236127904,0.41230239170526284
21,0.7939247111018095,0.6387629520419161,0.958350738583588,0.5477128715093089,0.08459234269848713,0.526236339318165,0.6521047271278537,0.1185015306355475,0.834612267138245,0.6961840952429925,0.04934460505854339,0.6893339667882517
22,0.9193465787709636,0.38459368844442005,0.1604680381729987,0.36865377850163306,0.1134679471039657,0.19083602844998968,0.586900382701441,0.7140642830672964,0.3928259329381171,0.26558038767638925,0.4631231299149027,0.7114455922340173
23,0.22951596145581768,0.3613633761163073,0.9711176323796739,0.22087116609148932,0.37162899504782393,0.7331463360258688,0.7396789399991696,0.7524061188296985,0.09121270046808899,0.16904580898255162,0.9936688138669354,0.7173193997881032
24,0.8512583421855103,0.5655170663462041,0.9293712924123291,0.7190786489356675,0.9260023151430593,0.6267773918848826,0.8563951360409502,0.7350161441748435,0.8603041002065456,0.14078487466579206,0.41111442095473405,0.2580249039239678
25,0.6767938544469508,0.0540777717877671,0.32120252767359597,0.2512115466774081,0.3263935239318264,0.45777600487786607,0.7081090983560459,0.9329011453381503,0.6348333038244438,0.22577839941794253,0.7422881506122262,0.16306240680499134
26,0.9822598561586697,0.7263917989074017,0.04809269565300802,0.31584679663294,0.020402683268473065,0.9430628385134467,0.5993109192282503,0.1461981335200491,0.360035255706257,0.43926005925618966,0.9464366216196928,0.4158733829984998
27,0.9003971402750182,0.2543830929286121,0.44954095043424197,0.8450606420907674,0.28941621757449204,0.39911596220431556,0.9571252353308549,0.002768634818551827,0.3412480390433608,0.9140472137592094,0.5804278611922004,0.7039140257684613
28,0.4661544450490668,0.5396619823736297,0.2726329870612142,0.9498372083667741,0.2784309464680145,0.15343884662912485,0.936401257804307,0.692724912584238,0.9947161281880353,0.19002319170285503,0.5855565034664584,0.885418380325133
29,0.9587671223496318,0.8230294487263751,0.18886410249543326,0.5543754680891116,0.7348348803766713,0.38748331776006795,0.3443843317196681,0.5691184781431593,0.09569762159771189,0.6925787861568304,0.13408148239489875,0.9716506772009135
30,0.21367067561152592,0.4423653139997497,0.2935852356606883,0.5274191940624453,0.4768573320462542,0.22231895960229367,0.1930219794635255,0.7160459310061473,0.4506328127542716,0.4691031436815589,0.7743184563759098,0.1894340417960898
31,0.16010201634775842,0.25529204348572043,0.7988466640884946,0.5401504621320892,0.23396091166438296,0.47246761991905933,0.32751307477890246,0.9704252204863058,0.2447973557005261,0.4134232459278281,0.7220001265076713,0.3346680089074836
32,0.28881724711796986,0.07767468272951229,0.5605957148656538,0.38619520239171107,0.1208550976521913,0.6961946511373535,0.09646139611975109,0.8157515332867677,0.9265926165463165,0.556321584703432,0.9134917774862389,0.8341617963855064
33,0.8112173751042211,0.3341708135211567,0.8054027207424003,0.0770167858132194,0.8383528294356408,0.6903167842167384,0.6442243486403108,0.8924276683115238,0.49954222963391887,0.23517286145457714,0.5921231196909419,0.030981667010999733
34,0.38359038790676153,0.1809910168666573,0.2314857901720545,0.6517815926510366,0.22024718592546486,0.31783254330952376,0.6679245578320393,0.08653939435607491,0.5958247234692848,0.08832461989983102,0.35165171472652135,0.7689548129606795
35,0.8172415001317356,0.7211541414906593,0.8596734252442492,0.0013607896727786423,0.07992283761524749,0.2852082498550235,0.9176566509975079,0.8129546457185931,0.7313977767456614,0.9473835056501696,0.7513457557233836,0.6245762105263314
36,0.3671860406466856,0.762209456535752,0.0503394305414559,0.6448019721095568,0.20273590178471795,0.9818446354391999,0.8072462652436587,0.589629194510913,0.24703385803407177,0.4238890155738637,0.36902225410331574,0.6306065455762617
37,0.18901078946130156,0.9727285462399676,0.7562485655888039,0.02146342306987703,0.3522327049703935,0.9709647712653681,0.33767091912898,0.07189807283130284,0.7359054167964054,0.7416095418199352,0.47679085816646316,0.36296935638131445
38,0.6872083827095332,0.9330195866801183,0.7362785387235142,0.4530978492194288,0.18266689422840277,0.20622271455001073,0.8374817210076365,0.9883098371465902,0.6708659053056529,0.15309518702933547,0.5957763544966276,0.15607379798650645
39,0.23776355588114545,0.8114355453013509,0.4098280514987458,0.4080510079805908,0.48069833156901964,0.5121023032124082,0.7772108708688831,0.7266763055722322,0.5016116418401287,0.4720820087447644,0.10789685344745034,0.509082581559066
40,0.42853678982432064,0.19853538911482738,0.6228462753767988,0.7050047062226009,0.19823724029060663,0.8677631035909036,0.13314186218086774,0.05709286130237565,0.8702605071026209,0.3505546355314074,0.13811430627147733,0.3536654942897903
41,0.7855780069782431,0.4125308333054292,0.05657229426440922,0.5046335428858517,0.4006672115155688,0.5684351741869154,0.5675273652135627,0.009009894591202714,0.2628987868863689,0.15585975541351607,0.6508621037606315,0.10263163993465808
42,0.2711604464941074,0.18770966567136715,0.07813321829910395,0.1922705551170977,0.22899329616420253,0.6434171923755997,0.5064673561433831,0.30114743009232664,0.6647164593235237,0.8813358692997363,0.6009128503215089,0.23277403213375866
43,0.4646877304356955,0.5715854337227723,0.31376918170184415,0.7917832133553889,0.3131168874546625,0.8918141823980605,0.28870932559961177,0.6576173148871268,0.26737662630482756,0.631844934087846,0.9739841607921239,0.6351897446239875
44,0.5385543096212833,0.1434698993411626,0.49371843808419924,0.09966261869715953,0.6878853854354925,0.8461408184434164,0.3814521653165757,0.08402213773479841,0.4693153404873333,0.10339286029799215,0.23615872423304965,0.867559609320739
45,0.6103840790877966,0.12171808117036532,0.7418954660969393,0.6961615443697634,0.5962487087615351,0.403280809374928,0.0837149579913616,0.3278118930513716,0.3475537640961434,0.20429138614788042,0.3077933390247828,0.6018008837205917
46,0.8443214274750827,0.7493098105597052,0.01413139293743364,0.4335833429732087,0.8101914536256029,0.8448710435370227,0.8940813044085942,0.429174760803114,0.38762825987423194,0.029924636107347916,0.3377091338972881,0.08418538775043251
47,0.14865179888668456,0.5560377969711979,0.16907966389261544,0.6169143558346551,0.10296843865054293,0.9679120221538201,0.8759157729120104,0.629195425229064,0.5903809488743896,0.9255325457136939,0.09165839018581147,0.8747527633964419
48,0.961683457357545,0.16199826158817995,0.15113897045683364,0.033930842088366095,0.9102332199480107,0.38056901425117956,0.0894282142979279,0.7884239907070568,0.18983777905543017,0.9908452639369597,0.8704245262666603,0.3150509537431205
49,0.2519403749117913,0.8766700721057561,0.7766079723325194,0.20714925782593532,0.520237885443262,0.011960693856357568,0.9733213698040143,0.4724356138003273,0.08490668562559398,0.3763793684758764,0.19153039461902732,0.4728947442937654
50,0.6807425945476564,0.5462223695207485,0.49831657700812043,0.07461251015131345,0.6693388848758556,0.15907863885332596,0.6634804098549404,0.942762421378897,0.5353600171085495,0.6086079105106021,0.1255070716847845,0.6815976890994672
51,0.3107325354249003,0.6629837330265599,0.47498361629043173,0.21106516318967164,0.013772620743904205,0.5892875989711874,0.3960025420085777,0.19656835675001086,0.47893792399578544,0.7236620909263973,0.0003039008428352141,0.8436573101245386
52,0.7164879706097806,0.31435223376678406,0.7859248206539609,0.3544120499439118,0.6074197943660962,0.9098239118671638,0.40224960727201325,0.33576689193007647,0.9395780074404273,0.6286287171030474,0.8811765346830362,0.07195950840271383
53,0.22343601546726466,0.23685548060272943,0.8827264483978883,0.4356882186714728,0.5035353004875106,0.6212113469842384,0.2118216292246509,0.9612978566959487,0.3681086919315036,0.07137539490534793,0.831507869516304,0.7880625555394866
54,0.5748677388484106,0.615185433408099,0.9364319980196177,0.603976306757856,0.746345963932218,0.35860658318213096,0.9476535730356559,0.5057005591969322,0.532759639485253,0.01855996713579877,0.20847254444192995,0.4846149136667266
55,0.7389024721018115,0.833644468853477,0.5241351544365926,0.7996846714269994,0.25767105418513936,0.5389280193445108,0.3913061474445776,0.8703873611859854,0.933635076501382,0.9021387585461172,0.3174663716757762,0.9446244573063148
56,0.004375628088142901,0.8855761027104976,0.767629239810836,0.6809769504484698,0.9796670962761292,0.30702593431709874,0.9306734402286254,0.8856646695163208,0.2949713878531329,0.5823913994775051,0.6681549762535913,0.9511997898545047
57,0.859633905015936,0.33867536718912533,0.19093678607338915,0.8926522188873157,0.24273424839254149,0.30015720675961155,0.5734005466883814,0.28479138970677315,0.773038995829704,0.7292331321921519,0.24459054071901157,0.46216069821609396
58,0.895232121919708,0.2621029621286181,0.6017644272622141,0.00838185569180389,0.36214438571523216,0.6362387774317925,0.557053575723241,0.015986108129062555,0.10224764659771647,0.6890092797176449,0.842086368728826,0.9075453207644457
59,0.479170322337675,0.08690417074419761,0.020915197287822842,0.879324561532611,0.86727527069181,0.4913315643360336,0.16298491201908732,0.16364976879394127,0.2981385979466495,0.8622915074058145,0.9015666981339353,0.37720412389122115
60,0.49446487482503665,0.6209105680337762,0.09538070142889093,0.12449353578779089,0.018752402689559355,0.4991315940584504,0.22575422417535013,0.9354486063819109,0.4397786312285998,0.13833790293017686,0.9690375269347578,0.1426523364655533
61,0.080392047863572,0.09464913379174854,0.8441436044350422,0.8325648535925931,0.742379826526186,0.8212724935850291,0.5478115698072624,0.19429431624280233,0.6682319406409748,0.310089534408659,0.6262463892673114,0.4344182781423261
62,0.9709589541058051,0.6734453676800927,0.3310930175894432,0.989936392754025,0.6106436492299162,0.5191884483809737,0.7877212470217115,0.8066912220085457,0.7524606521587769,0.12417301116221303,0.08930440743395719,0.8835773280353801
63,0.5597380412149114,0.6589172761644498,0.5193494749186237,0.44767601492743686,0.3332174503532866,0.3120658387564976,0.1585956056768383,0.5148304447573824,0.9983444491922165,0.5612240964793517,0.28872080919941395,0.1379772578328677
64,0.2762251280976605,0.9529665935797783,0.11556437934025274,0.9804096574702573,0.6384473518091373,0.16132018173455695,0.2087344150856422,0.6393023831473585,0.3378105947934425,0.956987637854996,0.09532204553974484,0.11927049240483695
65,0.6514381866233677,0.9376226774756522,0.7493414535119062,0.3001367097635013,0.41652115525771344,0.4543557066211812,0.9054712229068863,0.7844845291972388,0.8495367038265007,0.393342245022278,0.8053102041989949,0.9598348775926044
66,0.750408963794599,0.11694194210652437,0.7746647418093987,0.15715704137285744,0.047706046387408635,0.14218007725565993,0.18631398229460164,0.5966069045140796,0.210013862259664,0.8392166546818306,0.9059357229062363,0.6079445350654771
67,0.5260834623946979,0.625541104131025,0.460040009060094,0.9186697907751804,0.7027353086448086,0.9252861036321827,0.7202713081002031,0.45313563078563557,0.7652989527275784,0.27297054422360606,0.2731261695051235,0.30121690302363424
68,0.6226439408502948,0.112759007719099,0.4830694050316084,0.16783598034046204,0.9993009117679478,0.9996948142627362,0.01623003427657276,0.7471775002520954,0.6266405467602091,0.3409883227392867,0.008849469187544676,0.5238311353587748
69,0.038610456835592284,0.03848037504424193,0.616196545410758,0.13812909206877436,0.5383840556856023,0.27181849215027015,0.7140671474931495,0.6194678992495691,0.8865143338090369,0.8412177733399925,0.49851817698531553,0.9318197941157402
70,0.284829617160537,0.2979784050971022,0.45711020818572057,0.9987329073646849,0.7132589254904731,0.7469522521809456,0.06705051077791459,0.6042290463126688,0.23146709056893788,0.4945998536211156,0.9401513766292962,0.38398819020913194
71,0.2687322592866545,0.9489984972684463,0.5000425052023622,0.04856702539767298,0.561973538627556,0.030046829237781677,0.6702496607211899,0.8297882508547155,0.5123940796558739,0.6719934766182187,0.446488024692192,0.04332045342507089
72,0.568360456949346,0.9799785799219569,0.25982381649387,0.677249714157405,0.7196205644936433,0.25398759394215253,0.27333364041889774,0.7946476437075191,0.7848457008000606,0.655365397752934,0.5728239568521065,0.8489755776967989
73,0.33145774099325415,0.10995277329360804,0.7137749137617709,0.5751962518047228,0.5305115491353751,0.5918203737479745,0.844533986143155,0.18840974577368094,0.9848603372492115,0.7139040449775775,0.979872829382085,0.5543691816051614
74,0.15683392729414794,0.8694977857787103,0.41922118462125996,0.47048596008480986,0.6633227378823464,0.8533350153773519,0.8045673026479997,0.4110203473902642,0.796618113797717,0.6622643359981987,0.08191043579057775,0.34949809653798036
75,0.8736984696658499,0.8020817924206709,0.26523884030788536,0.7859143402896082,0.6267963682069476,0.25740590710588096,0.7299243391163119,0.5555464186622731,0.28966572952304714,0.7843545947455105,0.18153464130780775,0.2759392800952705
76,0.4110672466806619,0.9277379793985,0.2191147211116651,0.16482348891710047,0.725743101949076,0.33511151268459066,0.2587793224760804,0.2056696183619547,0.48798734541518735,0.2584432812001237,0.04247422831440824,0.2949591590913927
77,0.16778642765395557,0.6940022251570861,0.14143771403209912,0.8974871431015217,0.9406557368503395,0.3405167590455628,0.4084162053512496,0.6985980809715145,0.11030434808127097,0.4774800122035209,0.3145174223683801,0.8047705743447903
78,0.9650478723791897,0.102104181854861,0.0047275351340307975,0.28744372275814434,0.577479477485043,0.21782306079093314,0.4852435980074548,0.7302561398463309,0.679375161608631,0.3992413964894964,0.25796255697109755,0.32082986764413385
79,0.3468812370243332,0.5263508493605026,0.8371197080881406,0.348949715318021,0.5909111728560953,0.6799298950896895,0.4615075787105218,0.3490283019212186,0.1576445426008314,0.5651243339729396,0.6573048207124242,0.7397152558944055
80,0.19785610085074729,0.7316986644708403,0.2397164665379904,0.08373673136749396,0.6349083193103694,0.3222996587437011,0.5280926121041056,0.23248154991669334,0.27852081592078604,0.5767159649312305,0.5191345692228928,0.8554667398804875
81,0.4001995927243906,0.7825350317138162,0.4326730493703759,0.10570191647082419,0.07355081101211164,0.11098447159796537,0.14356346195379546,0.9264001760273801,0.2033299432908708,0.8119869916437161,0.8653706587685578,0.31472837607307125
82,0.8759637268617863,0.39229077215458585,0.5081046618480534,0.8382486227143763,0.13965293988372296,0.05370810651274665,0.8868843148760238,0.09451205020296922,0.8966529632981637,0.05018873330431329,0.320096119482259,0.5955537939128276
83,0.9509669457287008,0.7591102334440126,0.5801492202314921,0.8889863839868543,0.2506547512141628,0.6456106316586099,0.7718904584203097,0.12239346633854371,0.2539978740683221,0.6824026581469812,0.10354690052341504,0.09937059645592287
84,0.5843590440992916,0.6659941451843916,0.06038798309990243,0.27929065605191333,0.2999336947967233,0.9236818364760027,0.769327805043729,0.3590568673645983,0.3520833655029278,0.4528885293853818,0.7378538545243037,0.5439719367217128
85,0.6066770561039887,0.6135524489051107,0.8130042656071297,0.6926829297980965,0.44547787762863983,0.9587682214973607,0.5114066698676522,0.44345315638183314,0.5455278684342981,0.013029602534993124,0.42247419131481806,0.7306139236522022
86,0.7466361955068896,0.8395282057942669,0.3043158207102084,0.6250463378289581,0.8948544736401197,0.9334956403836814,0.7902055281582087,0.4799244698118767,0.12419301059716607,0.5239331785562424,0.7145680461475693,0.07764019318909761
87,0.7120378103647941,0.3084083922590332,0.9894567516963383,0.12594521961197022,0.7059776430920135,0.8871895004920323,0.3143112894607873,0.3172904434483782,0.44685238030147995,0.23285853834901737,0.7656806830620656,0.563049773002894
88,0.10244556463810968,0.13442928319361885,0.24718224600223881,0.7711677597809914,0.20634370839044372,0.6737150958252275,0.050040668889635646,0.6514003292651416,0.10788123789270011,0.03792545737139283,0.4011033732212556,0.7541215882711828
89,0.09180186293690051,0.45640580260477576,0.5574182998994432,0.9056340079610401,0.6526568201002091,0.477675536257236,0.5535766018508742,0.20040314183458777,0.578418650996352,0.7865236436368496,0.24795323531620933,0.7803228793414091
90,0.13026020316533565,0.9948498238354204,0.8900273319693578,0.9519753195224139,0.8246307326312913,0.42251484590592875,0.06475264030123969,0.7672555309206756,0.14907272755428186,0.328160298306576,0.023476499417268846,0.46698893992360174
91,0.02588819009347835,0.29031731686829065,0.7533557095845199,0.11715155027726146,0.06497050415208312,0.5781391823456928,0.30019648088367124,0.954405807245755,0.3006508611219043,0.3067374740159729,0.3635305313552994,0.8211091952686402
92,0.9435535931577848,0.39552592470857645,0.20958620421474955,0.18940503472432474,0.35624993909574315,0.9877541084871782,0.8292626833016895,0.12743282977170262,0.9785151543817243,0.2622534235826705,0.2662814303828298,0.5757158032023448
93,0.4447049991628185,0.772038226111377,0.25008167084045907,0.21770101285186402,0.9861521677160171,0.3945136966896539,0.7606324606117656,0.2720897358315274,0.8105586840694954,0.41606441044278336,0.8106538011283966,0.3297135205945774
94,0.3414223794614714,0.9440150954598923,0.9136709482894584,0.5583760856023391,0.8270434267427186,0.021860695416794796,0.5603427872711255,0.04993640804207442,0.5190328075998898,0.9781899874174865,0.7009099657998017,0.7922504563020921
95,0.5874400469900668,0.9611990705156883,0.8017247038101166,0.9235507209392136,0.644564417896629,0.8126884662219165,0.24059916801236908,0.5520092947131192,0.7197335546783364,0.09279961476080423,0.8480769395811659,0.6120878752839052
96,0.7720643663494959,0.5002433398632479,0.09330953073394684,0.4779595225194426,0.37693243044511654,0.5305680468947542,0.03146928025622987,0.30764557280606336,0.5609271697587238,0.9825734695441735,0.38518238551096107,0.43858750276089625
97,0.6743630405118877,0.475848000519581,0.298513504929163,0.27076301870478786,0.646952975861378,0.6824552034381779,0.23956484107203402,0.4360684224878383,0.2396703780892979,0.3551742442913152,0.78061512702984,0.7734851570377533
98,0.649360669165437,0.44557162774694326,0.5376007471691403,0.9143756311090301,0.8825073890824683,0.11876590361962361,0.48296082302594606,0.27679879475145225,0.7104231760911582,0.3009953508449808,0.06419495550771291,0.2976133213545624
99,0.8325403599978981,0.22005258612591289,0.07456551078943494,0.48744616177052974,0.33542818453235773,0.7530057537716708,0.35369141080086924,0.40722033261329044,0.17839955806206886,0.830364604336063,0.9845760061556894,0.9989664606167062
100,0.894580645141268,0.026440553996772333,0.6885342906938939,0.0854991549302029,0.6205318428674995,0.10031806672819867,0.5187193574683656,0.2599967162082208,0.1930619729120923,0.8251871847921407,0.05618129037280805,0.4997017005999284
101,0.1364871387947374,0.6054146823360284,0.8701614001688688,0.9664200567192718,0.8856850228556208,0.27579148948550036,0.8232083110616593,0.8395047806704032,0.17136267916373035,0.19931543341067207,0.3480790061099915,0.8350213202126376
102,0.6922010723743561,0.907391299817213,0.34526060026390243,0.8435797995540871,0.3200028453728003,0.6604401009555546,0.3631804799541758,0.3633638009268036,0.4343671831701016,0.42542179942589414,0.6740709503829676,0.9149551067032679
103,0.060549617073544885,0.4020094243436856,0.7166407567339895,0.05133429423940739,0.8197866919752608,0.5495407250093468,0.4575008154747694,0.7247486952431745,0.1274783920180433,0.1813183065921652,0.5617129542563807,0.676916761727969
104,0.07976797142451089,0.43381672559126117,0.9755125265310224,0.029383897494027682,0.9073338814603789,0.864749757941322,0.025303986944626367,0.39414218271061846,0.4029498904844208,0.22226609429415306,0.2114067414953433,0.010312738165676344
105,0.3963181836257721,0.15826315814528258,0.12462330194672384,0.3314629744665016,0.45013744840310577,0.7199149197649423,0.3861266020098188,0.029119290460232126,0.08770023166503145,0.5173868166242755,0.41692786885004834,0.8100523158798331
106,0.7665629894536811,0.13803806290418616,0.40142489603413173,0.7326663435629086,0.517934400053232,0.0381717339172522,0.10753296952683693,0.5285940892052577,0.40878949828875394,0.9992576667213242,0.3827988768945881,0.9185336934384377
107,0.3008152924026793,0.7007605292282115,0.37828061664230056,0.036904289575892556,0.8754885458408725,0.09320419036448291,0.42222642135318916,0.237782206906022,0.2267486738603185,0.7352011456331407,0.26430688156309445,0.6551730733527714
108,0.6616713324203076,0.9810206474419068,0.28682439094629475,0.35564841502069433,0.6833688063178189,0.6564597617464717,0.4536794348419042,0.21245671382361714,0.6465925476883111,0.7789943785400544,0.19969420291983692,0.9210452594399345
109,0.020955268533329255,0.531671675699376,0.9233928419204476,0.7517091349721714,0.9645805980770505,0.8266874518568208,0.4671190072493649,0.13691397838158953,0.3777650786677569,0.17887420840505608,0.1863706140466804,0.4026793484632978
110,0.9262731003515488,0.058179099538380914,0.43956105369929427,0.017287712022505817,0.0018861932031280038,0.8703911144516594,0.04556122627731977,0.8597142542328164,0.6561407980636463,0.44369318599886415,0.4715140081073676,0.008102590158293253
111,0.7283896082239366,0.007558581355982593,0.26234734420859473,0.7365275837811089,0.851810582756287,0.8366087224831373,0.4380796158721659,0.42161329811193043,0.508273063371504,0.43196233376323223,0.372702335164619,0.1921860071791122
112,0.9349123090707846,0.3675060678878081,0.14890016027512024,0.3130709373274394,0.4696311461759421,0.7217154944782054,0.5305323918119618,0.17822701400421287,0.854474661065032,0.7018986610284607,0.4843648177575559,0.05554189338434925
113,0.7343877159183697,0.06819064758107363,0.24252670105139654,0.8294106359697107,0.6184062620564296,0.043623604660427334,0.676433497957939,0.24006863305887813,0.4731858131749466,0.9060464026001614,0.3592982949029399,0.47710043123190504
114,0.05783643375107808,0.0035590812327764222,0.5758914484636826,0.7812678912079828,0.16433001533036393,0.07853796405144377,0.6309024755923346,0.9050378419423852,0.8269421754588758,0.6356415061021115,0.32507889237754695,0.8762972726815035
115,0.011776338996198121,0.5788938045557446,0.5531478768905443,0.23688222668743922,0.03036799343880449,0.17849076433459654,0.9530239546761341,0.8698888155773612,0.37151636510833713,0.46278214883825614,0.2960113406519669,0.2638317250936391
116,0.321701769346533,0.23163453687630883,0.907678379331221,0.9340569712543332,0.8479855044940439,0.8162747854580205,0.2690540719500581,0.9145497949391388,0.0026860878184293236,0.3638273931693999,0.7059972445723014,0.5809137698349084
117,0.35527359804826836,0.270801188160191,0.131762780828748,0.5640647403423895,0.365884967587288,0.016359528138035748,0.7012656670701953,0.9015128313663167,0.4808498840085289,0.5335107828065301,0.4366377465593838,0.6524135044830723
118,0.3533107809074395,0.3033658029730775,0.39922266024300507,0.6875423233567348,0.6731564125095092,0.7678924183978301,0.8957416604477185,0.6115924396337351,0.9115987585364462,0.06507976976386626,0.6189108732652402,0.9774605228564011
119,0.3795374065887873,0.3280360438139043,0.1002482421742343,0.854570398493914,0.8712113861078646,0.36067282921666577,0.2524552690776684,0.9560119465648601,0.5277947717793477,0.9432332281831503,0.4874713458826244,0.2140262835696933
120,0.43846256835103,0.9984731189963003,0.7300579564851922,0.9933241845255396,0.9938556569262929,0.4103011644108768,0.6293070883578707,0.3751709937338962,0.18073344310066758,0.5367647071408738,0.9228609604367898,0.729013798491999
121,0.4494689842808933,0.04448162323588663,0.183254290423935,0.267964258091531,0.655381449167452,0.09731886295421066,0.26004684606842493,0.3113955592096017,0.009268527163128946,0.2972321634030592,0.6892031473795488,0.18480398710505647
122,0.7002810641576244,0.8483107299452135,0.3690520699744843,0.5094910417592149,0.9717392963371998,0.07269425481639968,0.2249416203209258,0.401424093331382,0.5687166035586426,0.5710972100479451,0.8175569711361556,0.21732209494120422
123,0.9777140104689107,0.34162009044405656,0.5900497741344095,0.856010636857702,0.9396544907097002,0.7425259889284661,0.11382856188060385,0.8644880052758295,0.014024122303238112,0.12875942836326323,0.9952013601380922,0.12127567651271354
124,0.9207351538205033,0.9665058882487287,0.10842172937207151,0.6230444725312925,0.2927965925301944,0.20353296293282505,0.8828927873119816,0.036144065964032815,0.6196214828668914,0.7936171258962814,0.9176048698819379,0.36661887640536883
125,0.7817703579185391,0.5213750721592106,0.9444736894827188,0.25909623554311834,0.1284550987669133,0.46359156147369673,0.9612220450387252,0.8750334110181547,0.8815844267931873,0.44983476773152725,0.7185120280899986,0.5359848637515604
