,sigma_C1,sigma_C2,sigma_C3,sigma_H1,sigma_H2,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_C3,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_O2
43096,0.6714123074114354,0.5021666722801907,0.5280262511299668,0.22040242360037154,0.898247379102179,0.9435875147423759,0.023773672139501933,0.1063170234910781,0.8842472273239281,0.22653061958389895,0.3155034385718204,0.9132804771857711,0.31230133467511384,0.09690141747038157
87544,0.9857991893058794,0.4113721915939028,0.4914625984990907,0.8358923608114991,0.21235582760148394,0.2935483290214139,0.10208088285413017,0.45589090945787586,0.9613592990358975,0.17059160358960257,0.10020065501103462,0.4844475311940189,0.36161540414405396,0.14240017982679642
27203,0.3466262650794311,0.28313683739131906,0.9080966558433529,0.7388329837807032,0.28718266945168275,0.9325954964034671,0.14928506218485169,0.7446286081004715,0.3222716012695942,0.25743798388669376,0.15651311661585166,0.0756390847693135,0.8215022120305056,0.18043714938001248
17197,0.2997434780227034,0.3198310990264352,0.45696776587278043,0.6839347495892403,0.3434215335157911,0.9934993314043846,0.25703826251805834,0.7091762956278639,0.3779494694166663,0.12139255575646107,0.21133544662446663,0.12610035792842364,0.9960090278186122,0.18538828402094923
10328,0.9050301544721848,0.23575087097659025,0.3099523359515426,0.21597321568948388,0.443532900639089,0.5902461481757595,0.2382138171299102,0.43659434035346145,0.7355863618429962,0.27723112485166707,0.5044398244508648,0.794852318559265,0.17071370011610026,0.3811285805904559
28750,0.26308878364637317,0.03184188534846501,0.9868343557049915,0.3185054937704383,0.724261415844789,0.9563013456200908,0.1893951589928528,0.08831858740597111,0.3761823092122142,0.735126207207714,0.6069334570164482,0.6076417843839135,0.5876882495493002,0.451270518745815
58917,0.6592944551474073,0.14597305329383303,0.6539682322041159,0.08283022224185012,0.6728166600730667,0.9635870638902181,0.2036294140266601,0.061592770148110564,0.8261889578137386,0.38995253694286136,0.6953228249620311,0.9499953700562448,0.36149757433080465,0.10633438859795782
58332,0.7675537925144702,0.4671577681530138,0.31807945855767344,0.9467038530125361,0.346847390355791,0.05050874198316224,0.3141366042001503,0.6631345893029055,0.5138507725960157,0.31797000958079713,0.4902561469412618,0.33622135066381403,0.7636232266979791,0.47840183553993937
63710,0.8544211920214593,0.75952798933126,0.13894220204707217,0.9059463974759876,0.09278044030869224,0.0805025700238185,0.06589816299968448,0.08669090611571355,0.802814743280184,0.48286662803567054,0.351234649174378,0.4115914828424712,0.6838385102339538,0.49769865375831895
92846,0.49374090381715957,0.11543337315020648,0.9701605024324494,0.65256107202251,0.6227591051920024,0.5210392934373068,0.02048542991959684,0.8776864663608578,0.7012563976405972,0.550766128371804,0.7549050146760813,0.940019289799893,0.5303607108278332,0.10134441719758443
54098,0.27057613955497695,0.957107103401269,0.052771881663122924,0.440577239504306,0.9784171361395787,0.13839317843437413,0.45351859646782255,0.027601539015850326,0.9820495733647395,0.6943754549207205,0.49151060829930293,0.07648579266230279,0.5614828372428399,0.7468312458504879
68743,0.3984480420752865,0.11234349069811651,0.880151797794714,0.4147659551736674,0.8538615840012288,0.49360534922493954,0.5409142753297655,0.5406384435964333,0.7843567971773021,0.8230623997055652,0.488029644398302,0.0038111098914646044,0.7541185854816751,0.7225019321622623
41708,0.7004383312729502,0.7553563809513497,0.1481165435432648,0.8738440421759563,0.2597162199627915,0.09067646519579792,0.22391449459240748,0.574558157206257,0.23395664678769876,0.647189260181927,0.020588337020831064,0.08308632819455004,0.6024921470326431,0.8930930533308872
