,sigma_C1,sigma_H1,sigma_O1,sigma_S1,epsilon_C1,epsilon_H1,epsilon_O1,epsilon_S1
26803,0.7595396092700415,0.7009547152319959,0.18093200676567442,0.02905749546176256,0.4126281751528167,0.02744279613982701,0.8636140379293448,0.036518240999621934
17516,0.9038496611862725,0.3068992530158185,0.37908875946313614,0.3494497345622059,0.09151261477430672,0.0016955365460893034,0.16982675264495975,0.8652562786676526
33580,0.5162667985550187,0.6003530220467113,0.46355950438856713,0.5875052542952031,0.29023074019629075,0.9394564834348005,0.12052528768410817,0.9547558906303834
9303,0.9866054541844268,0.4877171040906518,8.066368982130716e-05,0.43654018015203055,0.20387530993512568,0.4451335226296906,0.7458484750400596,0.705177402432861
37922,0.2829794150565423,0.6062830608432331,0.11534490203046656,0.4740456625437522,0.15274293995084157,0.43828440416037656,0.08132882942557511,0.31437580361164935
40010,0.43201349767925584,0.6316897885375505,0.024358438250575248,0.04029992526489535,0.10318762844379743,0.9402668608564312,0.30560994275194453,0.20699455201450076
36632,0.0025622325574306526,0.5709053631331303,0.06657313276535397,0.7353443917535906,0.4170743159738188,0.3222010698251524,0.15529358118020906,0.609259993332886
24420,0.0015601238402870674,0.49280879661596566,0.29367972878550375,0.9111763280523039,0.14268903054214344,0.946115328171598,0.2865296726391634,0.737753187688124
34538,0.629452242519755,0.7644432411823293,0.3635346989759513,0.3229400185149385,0.9839629275585686,0.6453781519790516,0.6802336979565514,0.3276117034575119
11466,0.511639179104192,0.34872751426649873,0.4170217658183043,0.9995371977396252,0.04590697104996758,0.1482458551986781,0.8215235783284864,0.47346804819452887
9469,0.8402413260935155,0.016485367677518785,0.775819409931964,0.22592913917324847,0.5302601391193533,0.880030638567616,0.6712857551180844,0.044249629183037605
26589,0.046519696469284645,0.46212138554808874,0.6951973429176221,0.6377206916566934,0.35084988451623506,0.8635668271179312,0.6611165496499647,0.70102035928597
6942,0.6548216344129187,0.18125506451658432,0.9721576962122845,0.3433613143364251,0.801972872059359,0.29127080929500015,0.9718125967576595,0.05345270060494953
6977,0.863359766140823,0.45739535184979524,0.12224883074145768,0.9881462355897354,0.9178507298997444,0.45325412156823247,0.5160958838857026,0.2703163533853688
32992,0.6067880234112467,0.09625888409017068,0.9219060031908357,0.99592276695026,0.49233233866583276,0.00558019283433694,0.6300657899664964,0.9365789005720744
36782,0.45037031470685307,0.5173139353761432,0.5125033152467612,0.9826053728708541,0.9880611709966739,0.5391682302304971,0.806083920197626,0.05047860492505292
30614,0.07297964647593531,0.6314103256455189,0.1977343536288993,0.04261186208534571,0.9810341239637669,0.3088291147074029,0.06065842415135947,0.8468870929935681
22673,0.9676331744542519,0.046001090618405814,0.03168054933251336,0.8443429045132392,0.7966204860758898,0.1780939361760558,0.8723138405059481,0.6544656008975684
24484,0.963318055074424,0.2331702560086994,0.019962991990205233,0.8971073490814317,0.8506995179741937,0.6954096746952122,0.15178113496867796,0.04098072924844372
36848,0.9787861038215654,0.008193046142740973,0.4678819968364746,0.555164516434091,0.38586300415832453,0.2763861123336088,0.7318040490377212,0.6645197649685802
27072,0.4739031429902371,0.19198428221681862,0.9994266223483841,0.733528359121617,0.23998852964071787,0.9532224407094547,0.16506470943553342,0.776488265412908
22930,0.2837372199386764,0.4338309743363591,0.8723439126876341,0.3306601766798426,0.8529582421565891,0.9484212421462654,0.3793250772805442,0.8450888692117132
4213,0.17787481974641495,0.30399529422083565,0.950160634633479,0.5049285590763107,0.3189585607213311,0.5005095791823858,0.975851050642881,0.4775545461837722
39744,0.7956887244935642,0.8316761896662238,0.2955281170309532,0.6230267730473709,0.9052240104305157,0.2322955588889734,0.5457735581333938,0.8240539358475178
11851,0.7972868579892299,0.5062384262111025,0.35437218764942224,0.9881204911483094,0.984287234174596,0.9638361962311465,0.3925675706507403,0.6130278729056029
15168,0.4716795465174671,0.0646064904313626,0.9873045216433671,0.01610506919869707,0.10795921752200714,0.9520709599343671,0.738187735847512,0.466926533467339
4904,0.9484436154972348,0.005214210244650207,0.5848783616207353,0.23565237109212142,0.9620606732926604,0.421187828725249,0.4601303884628892,0.5060161505755678
2570,0.9466976907898172,0.1786399648458372,0.28868672293088504,0.8189682912731211,0.06766075303993883,0.6675749349380994,0.007234137788673544,0.8858159408152232
33061,0.0812371764335133,0.519871893248717,0.41312825856165797,0.3891870467013262,0.39745001968787375,0.6917974481962518,0.22575167396690757,0.506873544773296
16866,0.38848989910561127,0.4503822009289321,0.6354239844335297,0.9893176689151953,0.5167500702630683,0.8742360556500347,0.3622375645997172,0.9721551019110426
39717,0.9602067629294946,0.0006241200184654927,0.41789928421768174,0.7091308973607947,0.7946132842734934,0.7481090615983786,0.20302975978098312,0.8024099906809
1258,0.5476006343493086,0.02795531767813894,0.999852547958876,0.6888291066893898,0.0541152646789153,0.2976120837815304,0.8589121375028457,0.5249472584463432
2068,0.6833958763769661,0.31179552895434615,0.8501558439939955,0.8849723009837236,0.633185018723731,0.7655524816190855,0.9622861450013613,0.9783810365391946
26569,0.10950126836398809,0.3989722120929754,0.8123626120720704,0.8807852510148022,0.9586558329523509,0.20625892463975437,0.1814543659947981,0.20003124743786246
27315,0.023240364506308737,0.40160375109179414,0.6533046440282795,0.9501616403649048,0.4664328192533111,0.02054801914121517,0.9527727599335333,0.5531303870383264
35726,0.8738315151512012,0.7252515311043579,0.3266393045026304,0.23177351227390297,0.9891800364738517,0.5328403625716666,0.2801138764502726,0.9636985350048478
24262,0.8427175168231128,0.296504367331932,0.12954058730367693,0.9879150966320199,0.32638585985262936,0.5921749866488513,0.884252053074489,0.4858376035621858
3457,0.8490249609083692,0.07504777603712275,0.8448601576195537,0.6867520958394774,0.9976060651973087,0.565210861649524,0.7272677303450743,0.8536878391987197
29509,0.19647100608675785,0.6123952636721492,0.1385822455424522,0.005954513705147976,0.6159154241930286,0.7735341554620382,0.04036056557200285,0.05660815750320368
4697,0.3861311594532007,0.2684352420199992,0.8595246269117556,0.936147913010292,0.45794645250365934,0.7160808766478997,0.7195163839685559,0.1317678550313431
39554,0.6955108730962346,0.8220271098781354,0.05714348109765538,0.02501521785448331,0.7447518357894216,0.7942301579729004,0.9677637147882305,0.31143486823702343
1439,0.42958673439727413,0.6890329498274599,0.40117364663393273,0.8099836144436796,0.6199722794720298,0.06886362896115698,0.1954058890207706,0.8673108229188207
18039,0.36517536657627164,0.19343462680772894,0.9170839845238794,0.21440251940446553,0.17099356360048637,0.042834388171129945,0.3191757976977016,0.6373997920809017
11211,0.1262380769548795,0.13766597000735667,0.9968043966897215,0.8696153091721243,0.15480088400884237,0.9960759745543785,0.9965299778229801,0.6207191670806964
35469,0.6791380556027216,0.3301837497886772,0.44745066217562407,0.9463082498157298,0.5399315349692575,0.0316223594300412,0.014146901493838862,0.06992304949240283
31564,0.7086212431336381,0.5851336523897894,0.24481528398971872,0.008529477915962223,0.17303368475025568,0.10465981956387695,0.097035821235046,0.604946941481314
8988,0.06154331549566552,0.5924356320802561,0.3783330155540135,0.7041471104722934,0.8513253660614515,0.14873012648625505,0.7460244603683485,0.32172249776756234
1296,0.803802107039451,0.07350993946107458,0.6002179507008518,0.9425176560093574,0.3282507608239001,0.975508799700396,0.5480885146088352,0.025255163860234495
8302,0.07051325011154923,0.6661541238052398,0.03661198513043049,0.6258703305721733,0.9026935738605837,0.9876284268348879,0.22755839263770977,0.3868205757422463
2204,0.7919730780646347,0.27596191275387305,0.7552215572897616,0.3076738051463848,0.9284392551216271,0.008187548949467929,0.11410165839702838,0.053053441128766074
30712,0.3587310612729111,0.6877829757843731,0.10456110271790009,0.7445453839147995,0.25231871306560094,0.4415737867710009,0.6660435436312463,0.8763001913421633
34208,0.17644271832156935,0.5841961361847666,0.10158960423361367,0.31014706252306684,0.07305276671326993,0.16618764331206665,0.25140344052571406,0.9462261623836357
11764,0.4605783098175324,0.5362534752486054,0.40282374429358536,0.44199394287412347,0.004794168808138722,0.9297752502495463,0.986254331382985,0.3740427205827922
8352,0.4513918349675892,0.46216977649345203,0.75993151550365,0.03370527746898766,0.5578734234606674,0.5223475574905099,0.30177677419132193,0.9943790781761905
39891,0.9631714705107852,0.679397591685425,0.27505628351470074,0.11476014154479976,0.9212329978063972,0.11913563186963977,0.9327613788609013,0.589334033213329
36795,0.6377284935439632,0.7920682866079919,0.0285676251789956,0.863606850837138,0.9556986202327292,0.9950277874598847,0.983173632809731,0.19595533652482008
21240,0.010232374120055355,0.05962106060426488,0.802999286542708,0.9815241424388836,0.035571573345764426,0.34295481474786094,0.6482076212780487,0.026566726894957718
18201,0.2955938373390742,0.24424784570720068,0.9378378127531536,0.3727618319735619,0.09049258739230338,0.7143644939697263,0.5959776898420445,0.7643151505714694
17232,0.7277604681701699,0.06526271285485381,0.8383492857142172,0.187672491575046,0.22322704983706734,0.543065598405039,0.008169797100169173,0.9777814554591461
17999,0.10528875295204695,0.3667317951317297,0.9732652072489472,0.20602350330223396,0.7578248415319748,0.20629349719094492,0.8132121650449803,0.9849688620147667
36838,0.09557820235500782,0.5056286307259236,0.34337245497963137,0.14251246438942858,0.3310245993415969,0.030226345894423915,0.020798954368020595,0.7580468736694624
23205,0.9119238583418875,0.8111336030549197,0.018850242341614008,0.4268931911209887,0.9104702865830824,0.9934343383938765,0.02281088765143667,0.3466974461445503
13481,0.5875867494111674,0.001125506789984625,0.9925140882267465,0.9874084464864509,0.9168384116496461,0.7494838121054328,0.2628190509259452,0.4803840979321949
18419,0.8892993419723364,0.3938517475565977,0.291657986279214,0.4008337976544335,0.09985080348317017,0.025251987302120138,0.9558207744081229,0.46969738784501114
12604,0.02186948146335393,0.7119883053953343,0.031870163366309344,0.7081506815908282,0.9701956909530594,0.09462460280672241,0.6006391814406327,0.9608503648216513
38970,0.9096651858841835,0.011440907824212058,0.7057270865748969,0.43528721549930816,0.1326392852051877,0.9743872025145331,0.6182792626822404,0.5931728776522843
18335,0.041917855656459294,0.4130540897842271,0.7926606329451713,0.4900239610554983,0.5896844518633322,0.26136546475028843,0.03281578604012141,0.9788577440229462
2952,0.5929371882768847,0.49866365884795766,0.355248832514459,0.992043112292421,0.3839739043322813,0.5396656203392224,0.17300328266893475,0.7500446508489499
12051,0.9752849568177325,0.0868660380619145,0.38690375564878726,0.25108841291804246,0.13345972722532323,0.7867103830725662,0.4024176617687899,0.9414271429772901
15699,0.08644631261399033,0.5795250732185303,0.0033669229117321785,0.5949829103297257,0.05791579615990673,0.5735341765809415,0.9077744581901485,0.5777554178954625
32649,0.6167511152613798,0.4413766484407396,0.636390038124655,0.2749425433136573,0.11470529574959015,0.9745793712623678,0.12730111459809382,0.5184147072457187
32854,0.09074624918185245,0.6032653881124258,0.05125670605243451,0.17101032087399393,0.44509970767820817,0.6086345717779,0.8256336855556698,0.08435575205803246
1454,0.7879877582680548,0.6797842234986904,0.04484189261789034,0.9665119063623488,0.9072183233608142,0.5719627446063963,0.8718912202922849,0.948798155044482
37738,0.6664806189652461,0.7522796528069509,0.027466897569495802,0.09398422050205638,0.1859572682203353,0.040974303709704146,0.9842221756508641,0.892567120792426
15296,0.6323087920586317,0.6971956110477011,0.2512331960864734,0.22099963497501293,0.3731706568059409,0.43644224558865874,0.4971658639852046,0.4287773229585948
19543,0.8345417463631636,0.19006488666672042,0.08549179025839487,0.978621383858044,0.1205119509745963,0.06160096996831574,0.5543570643090707,0.6720486127503923
23199,0.4156442993300436,0.18039617875425046,0.8955407631424889,0.22375255713503836,0.06046764308924066,0.13649386287149148,0.8088155111858965,0.006631044540149814
3592,0.7659331133407115,0.6863663886765008,0.434627698805799,0.1008661144633693,0.5956451395747107,0.41544560665045177,0.7580626508509983,0.990850092095972
21564,0.8734240396763322,0.18753273683116453,0.7372340397422678,0.4803354348641179,0.5881300316740906,0.3860830935794427,0.2159220296672476,0.8476254372366121
2584,0.9237658598227193,0.5346282953831343,0.436225164884248,0.0380738164963145,0.9893339641038479,0.635493417007732,0.2081593565713808,0.08551140679636111
37289,0.07900251769070406,0.6793773487025166,0.02889539149917002,0.20897964325612475,0.8673850251115123,0.33898300856417257,0.43790091446686125,0.35025346737201035
11651,0.8500223238894427,0.5589182001716548,0.553177322500345,0.36454707849154433,0.7799693364894499,0.8352253981785444,0.012434337303337028,0.619863936698902
27856,0.3496307315512695,0.4644212037952306,0.5723314305638735,0.6195221437907186,0.05912860738186081,0.486665597617855,0.3642049704764101,0.9037654623400031
2937,0.09750911290186767,0.28171925745897397,0.8939072517819774,0.7457619780736452,0.5751738942349578,0.8370772207522292,0.12013666615627103,0.420574308147284
5197,0.7543469028329419,0.42866835333959846,0.663201871406839,0.8008339559851815,0.6010316266069862,0.9820798845881366,0.7996947692604027,0.33703499525630665
15982,0.8822651246002245,0.03663228078940546,0.47906260581686483,0.7789378743348266,0.24252570078733007,0.05512866841854711,0.28256975721776445,0.3812654278907881
13089,0.5286600785801603,0.6796240044779231,0.5661640813700273,0.7589840168092521,0.9418048691624569,0.6125263826285021,0.5171668146666283,0.9346929630283741
27731,0.8315985489806816,0.05060519163743696,0.6759588029353584,0.9317891250564314,0.19098669819880512,0.594026341694433,0.41499305021669963,0.806414489623563
22172,0.5792300269370219,0.05184801672167866,0.983210365007088,0.6936710398285391,0.7839921995611963,0.08436374436971043,0.31524724886620703,0.1625888521200541
30619,0.3692254769228337,0.7244464875652531,0.12857995112938317,0.040790469536507654,0.6669325296785317,0.5870867230077255,0.7159384119853788,0.6876187297798456
395,0.3888502152449481,0.4356181626153017,0.8711113247180161,0.6890466057620307,0.6559584947670184,0.4727405245052634,0.5676203019017567,0.5817906164629807
24939,0.663854612294827,0.13288477903957338,0.9847471463385302,0.18543201322680003,0.6843573743693173,0.7299179400113841,0.6077569447167123,0.8748821272443817
5097,0.745626869369674,0.22186131252325164,0.9105991991559207,0.7903480104919869,0.9816860821516086,0.9004281576898334,0.01679087657718538,0.9819404010140003
4635,0.9835944062915543,0.07295960344712776,0.01329046663574275,0.8501690411946755,0.06855413879592619,0.9024984791317847,0.708275159005382,0.40076696791670646
4182,0.06895111920962463,0.3937244715576307,0.5558971542321182,0.9074596556626152,0.2358079047551829,0.9056539147429683,0.9320030724686947,0.2260353013812595
34084,0.26336709910868883,0.3913985001312649,0.6008809523543482,0.6815673235298811,0.04561636589629475,0.8372303084605353,0.1064844548104619,0.13694553826937178
5744,0.989470707593226,0.41916569703371687,0.15599476569536525,0.04744209539858047,0.600152464468815,0.5060814999550087,0.53634638540042,0.0025002786120285276
9818,0.07369297527899303,0.18085106329178366,0.9570499129048254,0.3798249868181247,0.32476196400012575,0.3772586559844537,0.23731972955560726,0.2939427178799603
33284,0.974360160015352,0.06582963985586454,0.3074539520475059,0.17705367070374073,0.8764885566608339,0.1603669825811689,0.8085320911197148,0.049254394715757294
16610,0.5358937696498848,0.33811860804169486,0.8974526354581621,0.011457199788012242,0.6241222121535632,0.18798293423139137,0.7971732049083331,0.406099946182836
19972,0.5550479610622362,0.6905763127946547,0.3701826733296317,0.7453144142458933,0.6626039734155375,0.7359016785777146,0.08196862415714443,0.4127754892029037
2778,0.15156626270221168,0.5593632546665268,0.5301636248039117,0.8850566774718995,0.9956201994955467,0.5303848643175813,0.09083178451340748,0.7000367146718147
30451,0.9875848070203753,0.23817581408578897,0.029708179447422493,0.3080439834190531,0.23910732358578868,0.12060565368285768,0.5100003590816956,0.20661348368997484
28162,0.10947973411026005,0.6560015148041306,0.04097748168821672,0.3105446367635437,0.4350573819320811,0.9946606810975519,0.5067243887110106,0.8660980073227768
8642,0.7858867310515718,0.14943170142020162,0.7691764361259866,0.4712264380790973,0.3563274055716743,0.06656110985497261,0.7915554643826539,0.30291046160482427
30087,0.1296958937085844,0.3519135325381726,0.6080350566094016,0.06743532538038578,0.15394755668911084,0.7866130799881349,0.2140349956845401,0.9581610990725702
33885,0.9872780921768072,0.3319276123513283,0.3551696204661383,0.33758299188956425,0.5684868596000506,0.7730155776414159,0.9016775512574893,0.7572940507501331
37268,0.8435611076075069,0.38188428786182377,0.4340128016892928,0.6129966823712988,0.21600840198952992,0.7228226284571572,0.49262804254519094,0.3293654524005665
6940,0.015366032330428846,0.3423494970433033,0.8499813515053329,0.6686570051770198,0.6803592596929318,0.4515559904191343,0.881848511706182,0.05558702067568259
36593,0.23150586829101252,0.2943809183243852,0.8161483554020912,0.04089754339516143,0.46426266599513727,0.9866848151066964,0.26925875190239423,0.4793278562852929
38738,0.7395647624539551,0.7357600994618324,0.3513322333168121,0.8499825508703561,0.9961698953670157,0.06796210301027134,0.018439816378536606,0.4488311692612235
2290,0.9081338155335125,0.47266862039019814,0.007809685202683124,0.8941264621067229,0.2796468560357436,0.9437026993126478,0.2659099000154281,0.8160093157807117
13572,0.7825408021533582,0.8181373249782172,0.02803304615817529,0.005772975608832308,0.6344595116542794,0.08636739226759366,0.4345968181449126,0.5355928324366436
38772,0.6599018358138034,0.203743487825976,0.6357620016776079,0.02285046497544208,0.04754378971215463,0.4015494046357175,0.26252687061056584,0.7001220239077705
32667,0.06805339559010422,0.4260708366837275,0.07720030509539252,0.9847226195942254,0.20711627995121198,0.05587636612724173,0.6413644768133668,0.1869670185103588
23025,0.11519036447169426,0.2497518051396796,0.963311357750923,0.9680255669411878,0.9038627906172366,0.4375604945953113,0.5287873907773107,0.9341533850690624
14114,0.9924706228223465,0.4002391308846633,0.06271187322524453,0.6235700814377101,0.40491191354012046,0.9226300472660305,0.9431800022518446,0.18036094589346122
36163,0.46515579895461007,0.5400901388892544,0.6470307578156719,0.22731406318946643,0.3803169362466994,0.3156291035702057,0.9851740379722698,0.1833384309517923
10347,0.2701033472308487,0.14404445733268154,0.8860140856280483,0.7897946683785496,0.09344050789014804,0.2545633211333053,0.010886692417775058,0.15880651089644465
20986,0.8423193324651195,0.15044540943754672,0.8019120508236788,0.05722020074213547,0.982277534279104,0.7182177584620454,0.9405545580734568,0.5683153765738697
27212,0.25949630890135267,0.6437562702647696,0.4217845603394697,0.4352697298056078,0.9444238940084725,0.367886811718901,0.25495218776726525,0.04376269388293215
8564,0.7588732063246404,0.6114872889357166,0.1711638987964528,0.8404588688694671,0.5011341483106756,0.831468333371751,0.3087372543783044,0.03504086199434413
8457,0.7647106224379101,0.5315033136774272,0.7522534496920495,0.010503467310980046,0.9241294971487566,0.971062448208868,0.6280195971573497,0.9650083473181371
29892,0.6658818826570321,0.5636886376973935,0.8361580705111095,0.42527449723682825,0.8968296135818007,0.3306069478942683,0.7923819403059731,0.754084481603447
38138,0.6794415936443886,0.399490161384348,0.8445538091759625,0.49209743985990506,0.973034838736391,0.5717243885718268,0.17533128621987,0.5581424214128418
14850,0.9405042939507403,0.0006531837605891368,0.3282551836222888,0.21404963163435686,0.044908974775997805,0.28454210904971056,0.0190314656442066,0.4726542139729505
28039,0.9329433874521209,0.11745025977484885,0.3730591722056137,0.8779142263680322,0.9794086700818326,0.949397994221063,0.9511149781475257,0.2811630682066331
12626,0.5630272815152685,0.24986298711128344,0.9979881307653344,0.8630831263216763,0.9887229766251029,0.049554400150123974,0.9949952859086142,0.5678380083160073
4854,0.732029022961318,0.17216901123399445,0.9164753136877501,0.6163858702888297,0.9765121255324761,0.7280019342911821,0.3918769223971758,0.0011918638284588673
19710,0.8136803980322864,0.7256972904633059,0.13549484747775195,0.4801953947219127,0.6915353485966439,0.30567947954986996,0.003874580011813748,0.19736821844828223
33032,0.6934320269221708,0.3900432660132026,0.14365603361305337,0.9785564271968298,0.09982157137177854,0.3845043806730287,0.14849731089159454,0.11628526369580086
20466,0.6541138863850353,0.815109239189093,0.14025360074673573,0.16169768608369803,0.7217888239155162,0.8517338380690501,0.024876002561960243,0.9175476877689744
20840,0.6933847134486041,0.23243563452976632,0.6535422407731871,0.7314955410679237,0.017693377712284433,0.18003116141369768,0.5796047917198284,0.09267973612696445
15636,0.2639013075276967,0.4536167325264273,0.5690305459707103,0.9347921208316786,0.41590667559648725,0.4325836128395807,0.41119413188907994,0.30864796836363
21405,0.03140672427679834,0.3602010784138852,0.7600324772864394,0.12077506537316471,0.9666592500107674,0.4247032668223048,0.15594925066790064,0.6345757576437788
9244,0.38072150442407654,0.4618193794998359,0.7286196711848553,0.6462070837562508,0.6993317400524721,0.6035003525810723,0.048908741865356896,0.037708674309187756
11709,0.9807108496308009,0.21711434867155321,0.08421607085168366,0.6788633517646477,0.3537082086000173,0.27793202641269754,0.11222685513788111,0.507358899886763
33357,0.574985483036556,0.13387747492496763,0.9719007026489569,0.08251392995546311,0.8034601937547754,0.10035215574241106,0.09980458567001453,0.7728004924834597
5340,0.6846508833914859,0.13100577026264382,0.7751509173433568,0.6171051107687141,0.045493741158053255,0.6156160454976936,0.10088374329317769,0.40138816738247507
22552,0.9230354933606743,0.2572964374024835,0.28112827279444347,0.891042325621043,0.756083271468496,0.31620316054978204,0.4187043187372518,0.9853046445507002
21252,0.5472270622211007,0.6047452157955859,0.6491439179382433,0.09264468438533265,0.8193147600291134,0.9023730637229093,0.94578714472462,0.13593871316147374
32307,0.971215417779274,0.37261172704111023,0.25139811840500037,0.3592788358512858,0.8326916789675766,0.04606749198808702,0.24004753419531974,0.49633067434445655
15727,0.02022766267890282,0.5169438964390569,0.12092174259324635,0.9078590674820572,0.9885726553160387,0.6426264781938157,0.09231477706659641,0.03218134599518881
13268,0.6477829391402579,0.5605882232385219,0.30876971755186416,0.7663601978451547,0.17232958547103716,0.6446000927270984,0.8974659894390656,0.10520400245848205
5201,0.9740618919091395,0.6258894594373315,0.02820226653603932,0.27255327454282763,0.42863521740337795,0.39234102664475756,0.07666778113016265,0.9707847606418324
30936,0.898866091674282,0.004925476811892903,0.448854982663778,0.006518743189599642,0.15541140577179327,0.22133709862621528,0.9947306027610984,0.00686571375716954
32923,0.07680277944862339,0.4360438984894324,0.7674456928426411,0.42124877248578224,0.9761597031312919,0.8830418541291783,0.9807094887834243,0.2446345569572223
27215,0.4339653252793001,0.3401961001984335,0.8100496936698359,0.17121034269211133,0.4683411351117118,0.5047055775483615,0.41738329355959025,0.04480178870274546
26109,0.7423669030583819,0.47793488609863444,0.533963890951165,0.1374550641638503,0.40188208294884886,0.10540471840518527,0.24099481571783948,0.14091052919431205
33716,0.86153099776784,0.06308278134138691,0.6109067980519427,0.8287858132305616,0.06911765312235996,0.5397005690398256,0.9073640627534938,0.2886426339471512
34442,0.39412390170594186,0.6340297171958388,0.04147631013709091,0.9711107595126085,0.9611860736428551,0.11192252908670787,0.4073246554699857,0.12427761228901506
5170,0.5331838214366159,0.7966647144651875,0.22899924372487937,0.6309836558050423,0.738913352537493,0.781512741787549,0.9737914878844696,0.8147792117902334
35499,0.38031073014265543,0.5439235779855907,0.7360082850852608,0.7312208627451499,0.5497957496076775,0.15130366787824887,0.9912288345145653,0.9693381951256363
22319,0.18543986930931036,0.5515932882697212,0.24098191047753423,0.5347336416332745,0.20053508896797842,0.9694180965260668,0.3499338035896571,0.00938915540278486
