,sigma_C1,sigma_C2,sigma_H1,sigma_H2,sigma_H3,sigma_H4,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_H1,epsilon_H2,epsilon_H3,epsilon_H4,epsilon_O1,epsilon_O2
19284,0.6725133946378078,0.3024348812616993,0.12476621799478313,0.07960894067582489,0.3601412868853575,0.10191581276881405,0.6483858638429586,0.6911061199812317,0.7384030642529639,0.9877379611425117,0.8625847687020175,0.7916801298334448,0.24017883704896,0.18036723708864744,0.5659776980509491,0.4462228363486567
71950,0.5601976131784259,0.9599294997802935,0.38806944110613567,0.3205370407760842,0.32627059149108,0.22421195175303948,0.6052721612922524,0.6766658883883797,0.8045383369813117,0.9500682784312652,0.21324213093357777,0.6015323334079556,0.17602542894491088,0.3137160822043854,0.5264814349331914,0.19423907791932932
108212,0.3252371836605746,0.6114486409309804,0.09284125526572423,0.8392715161220549,0.2722144855794638,0.4591030013418327,0.5833681363306737,0.728786362786858,0.12012675678275864,0.9863197323588165,0.3441291954361783,0.24999304919642326,0.43576916837207885,0.12976923961905884,0.5890323172702794,0.07528720305550214
14213,0.03656433789585528,0.345510267104938,0.34238334180692326,0.30274170319784177,0.5113609681770783,0.2164966407388936,0.6410846508491469,0.5817812619436518,0.674571019742482,0.7276772389418987,0.39424548764480555,0.12880287148794273,0.3095821855464291,0.3432761499261828,0.9899387465077535,0.15998936759514026
91201,0.3325788123388912,0.6297316632188144,0.008873951055841184,0.056098628897813745,0.5503026206976529,0.19841195150597787,0.5493442409914384,0.8662236491244948,0.09622619409860905,0.033488877113394114,0.8360614143069716,0.5328748727139827,0.008239350274129413,0.12259080575862989,0.6606803560041978,0.16745193195075608
95656,0.4833577566619198,0.04899255937467674,0.08358097900173807,0.7054411087996849,0.09129390388768094,0.052556786365803104,0.7361753490685998,0.3782481570769722,0.11449536823931507,0.12012448302561413,0.849808281181719,0.7101725629792838,0.16033293246158292,0.1696926854627672,0.7610505651737547,0.6461589410884663
55625,0.29900140628231436,0.4936614828273528,0.24086737148204812,0.05424230876249781,0.041079926743969174,0.04094075195891709,0.6671933971167269,0.5177482617992797,0.34848974709486275,0.26129817147068507,0.3328411109432821,0.7642661565487867,0.7028799616791315,0.23400032095944262,0.3513755107658782,0.5560731474849702
97247,0.15562130547395192,0.01304208566987932,0.11696015494287045,0.4948408687148394,0.39550166572175627,0.4999372129876161,0.5855641028049746,0.6792979210695826,0.5183138256263198,0.9559221106831965,0.5939083324252532,0.2936981471131053,0.8135680200258923,0.07553059400448715,0.6376309903081734,0.8572749833104624
26383,0.3627937930480385,0.005395392280599237,0.01414861293295694,0.6967110949366442,0.641393149078131,0.339702653517069,0.6554825021227583,0.48275856434081105,0.14354961624871426,0.09671268032738033,0.9833857806113699,0.418358963963062,0.23013132716617654,0.21762651733988006,0.5545955227295909,0.7499496684008418
69332,0.26611560995654626,0.5563576327196128,0.5048041938552431,0.2776278931900107,0.10301312706016938,0.31490826020293006,0.6444083735014416,0.5871215092339578,0.990066034987617,0.573585368437181,0.6668657295511908,0.6551548086701955,0.1627179635035792,0.21117678997921804,0.45399289649452,0.5715931077818446
76293,0.09424719094000426,0.7553372489555598,0.18111589965044114,0.7488119404884723,0.09281056145422467,0.053993612744593696,0.5088859351913246,0.9016412917808022,0.9460590858819041,0.43855850699393045,0.5627515795863671,0.141072328675668,0.08670566057264965,0.5212710123751358,0.7908818797699685,0.2972943920626447
104530,0.7794002802128437,0.7792705943414536,0.46943493480453424,0.4683368743564155,0.42250520858507196,0.016917790701408933,0.22775362716928158,0.7977551678323055,0.9824207986062414,0.05037427215704672,0.8446513104741861,0.47020909921474696,0.13597586994424377,0.45890890369789056,0.6854583951697367,0.5448278669921149
87164,0.44110701757088433,0.5788099528462498,0.07750468027054351,0.5709295132664535,0.49265268233952153,0.3467255822891336,0.553860978472259,0.8456358901793619,0.6667252791498465,0.6569834816009495,0.07296339462378684,0.9412345942141979,0.06656868663625538,0.31809570120587394,0.4390507421027283,0.20106011468774918
60159,0.02937704995495554,0.4362473658630461,0.00393086650379197,0.8796684356169351,0.8625592556178306,0.4071159095721315,0.5614417029939717,0.7816207312553328,0.7710281229644461,0.9057880816763775,0.2332383254623912,0.25952934298750985,0.3169179545247537,0.3212707883796616,0.5729580839929618,0.9731863274057171
75182,0.23568936249675834,0.6709308215373319,0.19602816142125756,0.11170001604155379,0.7514006352068965,0.055571756065399165,0.5810655052565578,0.7123036183325931,0.5406420294114214,0.571965536151668,0.383355153876782,0.06978336505317116,0.34859655705354525,0.20786914310327706,0.6735829557372478,0.9575531052808098
103723,0.013905309165803282,0.06481516460873657,0.02611152369896856,0.06308838969391653,0.33923523127727806,0.6574416378095779,0.5027917657165664,0.9251539775683493,0.05385821611593367,0.24061290954525594,0.3348767736335048,0.25935331208983065,0.29015936406348153,0.12510897595055281,0.17399089556759736,0.5347865686077057
116398,0.2753259746071433,0.13694177064843038,0.1872498571279751,0.6990102926378265,0.6487132114100439,0.5060715399009699,0.6104374358939133,0.5796181898836454,0.29844885791047276,0.6730969281617146,0.7522145068654955,0.2545232867627502,0.16492530800514668,0.03978778485652948,0.07939314385496091,0.4525634471950028
60885,0.33659100106722983,0.008593612543312389,0.050736326318367615,0.3593178153241764,0.8630736467784451,0.32147877081381654,0.5301257627847493,0.7935971564128027,0.7792365823317885,0.09354399362565037,0.5530097119363261,0.5605628545417165,0.2534455491718138,0.1049692455953345,0.5616270319066233,0.49852780739511965
36923,0.30090475815587053,0.5761603881058083,0.02400632741514323,0.5440659626882133,0.2702911445640963,0.3013144733042468,0.5586107655406738,0.7085698264701217,0.07156402101944183,0.6378662991058719,0.75689288487073,0.8714859403883061,0.6664036260087991,0.5852601134567407,0.9336205566211302,0.19471850764933213
35674,0.10656514723238945,0.050424886248677796,0.0018936308358420168,0.003732262189665385,0.488317437685553,0.09000310126041651,0.6050057189147583,0.8655529818636071,0.07862247326161255,0.95658929372059,0.2998826245351426,0.14919251528892166,0.02318975856058536,0.2839420192114425,0.2617206434224632,0.9853867857335572
70804,0.10338035968516146,0.050643979875221325,0.19821616245148382,0.1879349377263084,0.50952856044119,0.19254806829449908,0.6467697326478906,0.5291156782350921,0.12812259708978277,0.5161490578118552,0.16940900584289104,0.36909658058714384,0.378846569513982,0.6293762197558386,0.47123055352193327,0.46295886703586575
35552,0.32693699173631213,0.0343858348940086,0.05614974064106643,0.8299063611812703,0.41654408432628776,0.2754384284699711,0.510472024331883,0.8161165655674499,0.4817661196814271,0.4956593560200446,0.3749074212135827,0.7386524840604172,0.25952865020407956,0.4553545153088972,0.024352984514741792,0.44781812645903224
87917,0.021448711591487153,0.17604034690683262,0.24791168850610057,0.3386562850850883,0.06333641104984174,0.31386510852713845,0.6242775035577874,0.7086650997686627,0.937335296759412,0.9206141525308356,0.18514386020521142,0.4299130730663818,0.03305085041949469,0.6947863627977119,0.0805821434420595,0.1718170824502184
39399,0.5132019577023121,0.5278828850385692,0.12738947174786525,0.9188688828779606,0.09654654995444731,0.04533404831318994,0.7110451593156922,0.4707085982145207,0.5501066522325914,0.04073490131663133,0.4896044221644592,0.8020809675325673,0.12780559957068596,0.22966406733890737,0.5752343482133894,0.2874439884016904
42769,0.6425199922834871,0.14410120768407378,0.08305604876219298,0.2770070075031321,0.3588104302924177,0.10414377326187425,0.6042429513332014,0.6928843096746645,0.4153160236480456,0.5147020443263359,0.2272713733737279,0.641578264920968,0.4062633172231255,0.16469117748784554,0.6313864087231197,0.5085613587725001
13012,0.007321990957557681,0.9067694525381667,0.005763624430097384,0.7751340590504845,0.253825902888682,0.5113897162639011,0.5800397288942629,0.7258997606549326,0.8563497034414277,0.24150818812833313,0.23365009049060667,0.4247473403150459,0.7317519736085037,0.13409797245233387,0.9209945276082199,0.018281113556045295
59023,0.0719196620259226,0.8421067439677516,0.22244371549664219,0.9431323704944545,0.2206634450462354,0.08468942169770999,0.5024982720860603,0.7907752001759413,0.9480295814440339,0.28567559359753397,0.8758968524697276,0.90992227062011,0.5831327287388837,0.21930537094281397,0.8348144600120906,0.28315272191753094
72702,0.26280856027748667,0.18858198122141287,0.1831228769366739,0.4855946922137995,0.6166161445175947,0.047278934609162764,0.6122030059153123,0.7072929202493774,0.9352417174735472,0.17827916287384316,0.3210612434171176,0.7444642721112761,0.270867354557513,0.23023091559901357,0.3609840499233372,0.6153137130202588
92047,0.7617946757659726,0.11840185126098202,0.20860614235801736,0.9496149976426764,0.2502530098530765,0.19745604233334266,0.2553351304768334,0.8896806431933039,0.7399770276416353,0.42166696945181215,0.13961851700344619,0.6846701817927475,0.5754848780333176,0.14305612981302598,0.3204001484366343,0.6832458421032604
60716,0.05553952121662767,0.7150593349049755,0.11380839436870716,0.06092085611325482,0.22209639555749655,0.09598907491403114,0.6946485374218938,0.5660351207815428,0.38829404274881246,0.4288560419356535,0.9386794448750585,0.9800115018815914,0.5559537823769076,0.06227392241341521,0.15711065947944874,0.6855136357367037
38900,0.4006756210518604,0.07323144416466887,0.3979697786389894,0.49061273176728765,0.27277776205615184,0.17888492723480723,0.6429863926337964,0.554347951936083,0.5857566521822064,0.5855053458906541,0.8634105250783124,0.593736010673249,0.30598922773974546,0.039564072394002094,0.5176142577309902,0.006481630736130607
54796,0.20226145246289567,0.5536940015337611,0.11120870287920345,0.634975525283411,0.11091978111309991,0.848577344756315,0.5759978041985777,0.7264207620340918,0.21522216431199928,0.9436684673679934,0.3408971346769459,0.47310730887628605,0.19795067910657532,0.1966919800508665,0.07345116826890632,0.3861123142767804
106834,0.21255214567297578,0.11343328976323186,0.4166247589598564,0.1704591218432906,0.3665367636191661,0.44130936266758936,0.5314855433845597,0.7456917039851861,0.37578349119238447,0.840980130880236,0.4452533469203751,0.8887608669948464,0.250514704459113,0.078790059963128,0.4224947692015863,0.17402634963700814
66180,0.6149397447737415,0.8984826890169761,0.07954977842898306,0.23413689913928454,0.06124713332783732,0.3570894706668417,0.662363079428213,0.5837283115251056,0.5340037840916179,0.8666046667707562,0.24521844975023968,0.24554725207074787,0.4843601597447571,0.0457221854784387,0.7269376295801071,0.5817681506429668
7472,0.34660768990168933,0.5421335496806238,0.0035644537752904304,0.5289469739998667,0.4140594592887641,0.1595499649831078,0.6705712822038911,0.5463450203352785,0.6183568808917793,0.6080355903837961,0.09467300664224128,0.7735859918248885,0.13705723824003482,0.8286117603275148,0.03538238858129851,0.0588562008609013
77792,0.13143001408286262,0.42298790404424935,0.24732964166491544,0.396701970087421,0.8032178447007776,0.05776629649911853,0.5316176022942423,0.7789613968159186,0.8872138079941456,0.815921624519947,0.5509302724743743,0.5977475867581663,0.19237670485128788,0.4428690531552542,0.9750399625236927,0.576744180102261
88983,0.020078727957506644,0.3140507229711524,0.02963672098496127,0.3448588414967404,0.11306569689995932,0.764824070673607,0.6476771888240856,0.6213097335617804,0.35555163354896374,0.945575311104209,0.004282382827454204,0.4257349710282228,0.38331914095888425,0.6387458512239019,0.3800565209898629,0.4347718938448568
35010,0.19835893274629168,0.2374988820455942,0.07819732388975485,0.5644085173435406,0.5724755716477435,0.6245152188525281,0.6456440377871381,0.5761011427424688,0.5582358328805596,0.7644374492092745,0.24083597181952163,0.835668134402122,0.21195508820989706,0.41145563155577447,0.5851439639776467,0.7529936696222479
14854,0.25740768486236815,0.9640622444270809,0.21114045848313284,0.306181386208441,0.09629641317709271,0.6390136352689715,0.6036570677878085,0.6178226481646774,0.8561310121369164,0.5796527269612373,0.18199128898340666,0.009603188151712995,0.05993616804929267,0.5745147443881826,0.9993296407885379,0.7118420538956437
102329,0.14361872956413382,0.9186790605059918,0.013690343622402,0.6363988900392823,0.27780027433908216,0.5383930541357977,0.6583726361911783,0.6372294509830301,0.8278477959506995,0.7924284458633203,0.27513550804810943,0.963258270527634,0.49471748448324643,0.2607640780342989,0.024268876692846494,0.22868641850715432
98114,0.1330443928011544,0.0798159526227094,0.08237855328166448,0.3903590814303797,0.26462539708796384,0.5863564324294129,0.5861436892142632,0.6479033943607131,0.26975382385025015,0.9981103515818754,0.3183905459634842,0.5121817931782279,0.7969117693563991,0.5120173824180557,0.9766510380076472,0.32506832235420535
108989,0.27906966126868704,0.31584751475629264,0.1628613034255793,0.6325659954201298,0.5260361440724937,0.21966472731252695,0.4654152014171637,0.8409160272487818,0.10859189445983894,0.24411394876535514,0.25445393335679706,0.1606493334699462,0.41537072085797283,0.26742356529517936,0.6672504182448769,0.11915298626146138
70068,0.802707993721198,0.06586965371686715,0.016252258403382278,0.47770990137962804,0.03596261970340349,0.3786785210651355,0.6899411649575893,0.42671755809948153,0.7064088051534391,0.44498177030573355,0.8592506046531116,0.3071675998755631,0.18454260629091312,0.1835273259379269,0.11266842490255081,0.790655050501436
32581,0.27155725361001853,0.7192654909994728,0.11413924132801435,0.3411085655939046,0.5836141732723973,0.6193293739724179,0.5690773630682314,0.7300675753645455,0.7747305092452338,0.799592711971363,0.27794822533366287,0.40633562881227314,0.5056473231654386,0.09857325438741618,0.9107951318608836,0.3508965262935674
94874,0.3572887125639233,0.8555100185290294,0.05202110038932782,0.16635350721798534,0.48817842509949616,0.16410238472122932,0.738878467051153,0.5176979649109211,0.4347048061524331,0.459390183790967,0.5190842149919528,0.42972778887149105,0.046384798787666395,0.14286882037254664,0.14120907791658524,0.06580582891214207
71463,0.18596634707001952,0.31195366757728227,0.013089942014281063,0.2305666390924696,0.22014700802885567,0.11685553199023997,0.5078763386842443,0.92342098072732,0.3781083664833166,0.6427123889092405,0.42489597912590144,0.593478964734586,0.7869710977485863,0.2558546736720967,0.4469790375684783,0.7402288537172473
76376,0.2808307611679342,0.45396077503853505,0.21551975791080716,0.21269156011182397,0.34439048597460037,0.18868357907059227,0.5843944252090333,0.740023659228303,0.6370442722701436,0.6540800020485541,0.6137507781164672,0.2010754929254579,0.5237952029681762,0.5067818862240139,0.420969945193043,0.414582583701403
76401,0.5472220368696636,0.3311101769648436,0.2244693469994608,0.22657428895500892,0.14018102635234797,0.5144674478751036,0.49993848065778,0.792296732195889,0.10216613912788018,0.5422974806965756,0.10809770758371093,0.9609405513303485,0.4591555202860451,0.1509931040383534,0.7856916772165667,0.336196670441498
32314,0.4315010904708468,0.34181782441316266,0.055975020776030816,0.7331132590930665,0.43139283849360355,0.3332983043577334,0.6143152255814643,0.635651886218826,0.44065315869025956,0.510609279661432,0.41165442435077304,0.4249405954286421,0.514524138523062,0.21261244361449935,0.4103658635987914,0.0703118979678986
25116,0.6484644089660958,0.905999074381503,0.6029597460093963,0.14031296108002428,0.5721019349257043,0.27350288080168417,0.2397696257871797,0.6551789209596087,0.7467493223723196,0.1496491795137102,0.4409708247138546,0.8532382240342908,0.3402918984524961,0.2952806462441039,0.7885427854190954,0.311174879160381
30226,0.10023218037664716,0.20672921137286815,0.043655020096599384,0.005225753913728707,0.10250390199858396,0.6364064011201086,0.5143780224420857,0.8784158813617651,0.4766414705336682,0.41032488010753015,0.1073345857729389,0.12789014158936896,0.839398871349679,0.16433465487718513,0.34778939160418404,0.6144720569908476
5192,0.7657279165816582,0.6425597871961153,0.06677340362303294,0.38226147064155086,0.47899402405235386,0.07407554380531498,0.5964182435982439,0.6019372886865774,0.4043543034755758,0.3985466631357689,0.48809288558386804,0.45849960539391904,0.07685408601359985,0.36269610176856737,0.8142340793210143,0.8632331638920433
119191,0.11577619229361778,0.4566241476293104,0.6098038405008966,0.5168509026229777,0.0831733419230355,0.03815521227949908,0.5489995664873507,0.6070516687062312,0.41650741721138856,0.8402852025866492,0.33072607113972197,0.30647346016154625,0.34898678665341043,0.16340819731591763,0.1776891348240662,0.28947177311135736
41876,0.1015828551294695,0.6227101363482886,0.16145913087196795,0.8293113303839832,0.16671438129528787,0.4026310760076246,0.6724606934803683,0.44875731298853083,0.48982713972535985,0.41482384074602996,0.039375450812702134,0.7635160997083712,0.01025797320222166,0.6321561755365935,0.8327744584826815,0.5211097727931114
82590,0.38131506801199544,0.4346778919157468,0.19875995825879245,0.7724929643474278,0.5034905065650683,0.577406841475719,0.6033256341074555,0.5716323462221012,0.39638483812986813,0.49989985686111305,0.9152238172416801,0.8072627189791751,0.044085457035892006,0.1834679055224116,0.10516393487652437,0.5652901005800878
21820,0.8215343504526536,0.8584864157271189,0.2272127961929414,0.6710851355827802,0.12646326060597327,0.38224245132948453,0.2688911096625498,0.7847999478810461,0.14034264453233344,0.7787508176550222,0.39333123937439635,0.9778884598324373,0.5642270464624974,0.45921116578244664,0.1872258879745964,0.18104280874670567
41745,0.2752548289686235,0.2444649331193758,0.018768409504754554,0.4621682893073239,0.08190028378791178,0.5455829356716277,0.7907329589815106,0.3424786978098019,0.23666082404130945,0.7085362499534852,0.06818382891455937,0.3473533688121866,0.1261978366727096,0.0034126850520302832,0.33739556203559945,0.4430422674916284
34957,0.6534327349576832,0.77787940580492,0.7593508952886142,0.2202485380984671,0.10229225638265528,0.39474412910828105,0.2999317593511616,0.6640985548806473,0.8599499094229016,0.5532505228606351,0.34450935383032444,0.6452740632619617,0.0530734635556047,0.17624620380101977,0.8753807566076691,0.43278080378673356
109671,0.09209147264585608,0.09229352480183185,0.042694198946194806,0.09679445615078137,0.7548933183953276,0.5389845580164093,0.6435841810743098,0.5925625591394695,0.44724315694687766,0.07611302825424769,0.7807394041688039,0.2959486943268772,0.4254813285324002,0.00033250667307656274,0.4874720803881352,0.19436978224379423
57907,0.08743141613227645,0.3823015629014167,0.4051313279523639,0.895828534959749,0.3540633509744428,0.3220261464060774,0.5752500738813748,0.5744889393257759,0.6265217326142453,0.8413168575010207,0.3386365146324205,0.4907199051137345,0.056911401016173174,0.5022602470919452,0.07136496432510435,0.26414405626210485
4693,0.06352231730779577,0.3782198010818078,0.4695738033190092,0.6289993273446592,0.013215380272248337,0.41515307395079876,0.5574031479594866,0.6493414113611661,0.6216300921869546,0.7002706588795627,0.9878148074318691,0.40687923996008235,0.09404534095499532,0.21590503719942397,0.8050021528694498,0.3631969356679281
