,sigma_C1,sigma_C2,sigma_C3,sigma_H1,sigma_H2,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_C3,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_O2
25183,0.949411226703037,0.048646371147962754,0.6422424752877843,0.002900196681039798,0.03379205214417508,0.8621716629170451,0.40573069335860945,0.0426191261005495,0.2816630103787912,0.7810405244810351,0.7674890247202976,0.9750602402946259,0.6276299650821267,0.9585452087926823
640,0.7145510895741704,0.9448940894592865,0.07892460561604481,0.8976653238181992,0.10525096676629428,0.28986826045418496,0.8141667597903742,0.2461180437025641,0.9306390596347875,0.7936942867039508,0.9635715928389953,0.9687664395302813,0.5039479441952666,0.8372363926860196
18125,0.9641066395400839,0.7805039639094346,0.8826027455733783,0.8949816667121177,0.2473347322792241,0.002656466658283993,0.18551234626864774,0.3720814100272687,0.8913893184756035,0.8636412636854695,0.2954265437683925,0.9783682954919568,0.031189983502356057,0.2576139913422676
24544,0.8339473925994177,0.865926395668945,0.673006641061493,0.3989486392805649,0.6592415072945083,0.9038767937178751,0.726477983357206,0.7085899088215415,0.5601297397940319,0.043846361317217857,0.5802103488591396,0.4970840440908345,0.9268067204232834,0.49717793406466626
1550,0.7174391003182455,0.9696581212318204,0.5720174258054641,0.5964932232392017,0.8982360667850829,0.8092135273092248,0.19030143164209504,0.2973431835852815,0.645567973282077,0.9463414500280277,0.1908808360042535,0.7969410196185895,0.022409819108885943,0.5939358761494491
17963,0.9596641409686968,0.6155234704827195,0.5934846626552621,0.01547733384451878,0.18129225853348968,0.6577339018784775,0.49240595550423016,0.94475203436664,0.0023898556041664284,0.4603463177477157,0.5304634581464324,0.0831378999708523,0.2393566388731407,0.9383650821589652
22098,0.9540967599196785,0.9018579696915848,0.05206724180840075,0.02886588138188242,0.36666380242813534,0.2783313738923846,0.9406956560700164,0.8518774264749758,0.9540511334986755,0.0620260813671264,0.57129221318445,0.9365973524504906,0.9060003810384916,0.3197161055293141
30923,0.8523047605556128,0.040749625724949036,0.9674649647932732,0.5370497400961277,0.17389143496672962,0.06855217371843568,0.8336867746272617,0.682794318677478,0.007269802979728547,0.9458853536550812,0.7682652316869786,0.09337973770818996,0.9412171936236502,0.9072890362323321
18162,0.5735188484048407,0.06490733980843551,0.9632744470517923,0.9429519881440193,0.09918531764412183,0.8779446657471212,0.46740044920273377,0.5839502757852255,0.08662159649809818,0.9744149625214239,0.3620557260336658,0.33831908005533223,0.416392758709563,0.943273999267927
12774,0.9993253276132364,0.4027752377994442,0.7034651325775819,0.2756681809105828,0.7710329562207947,0.10631824563262807,0.3657711199918797,0.9651997355267665,0.3724641321668466,0.9645178601114552,0.005380724916573253,0.13244824327577184,0.6636790657461991,0.8483052633017626
23137,0.8239815163401607,0.9604004590558926,0.6722081555104036,0.5943848729126979,0.852064993446846,0.010179113654954795,0.21577616252541199,0.2288848407681342,0.9370977584098116,0.30626852212335426,0.8719384330482087,0.11804213928401812,0.9785162016795506,0.2885159993890185
23215,0.658282693008074,0.868339230782727,0.7450429843620802,0.7820574868656431,0.2922236573340423,0.19113181338641985,0.3210300736469122,0.795586849830054,0.3162704226819879,0.002825884947785133,0.01821976613140717,0.028436864594040087,0.7889719588023157,0.0872267973967543
28864,0.47296288488864435,0.21231467684521732,0.9000569141586957,0.7850280437232211,0.21705101624743547,0.9482574504749024,0.23400746347640836,0.8822207921887114,0.8221283203719871,0.105116092190515,0.11383853424607154,0.4630516486820877,0.5011406929187686,0.05556732471306828
23606,0.9567289125450266,0.6590686729794345,0.14215808636233193,0.3508793100887551,0.017521781498856488,0.6757188785362117,0.006368984258547883,0.00895865849263672,0.2987103595789437,0.28643512469743604,0.9740584962008016,0.9415450018404077,0.7727683735874072,0.7658527653574319
12688,0.9268695884226011,0.61802810620139,0.9412277975151454,0.23679574020778968,0.3231744153512778,0.4941286890937019,0.5341865221910471,0.03710382637130308,0.9858925694989805,0.017845442212546796,0.2935268235849548,0.6678340289946143,0.27009968463704376,0.014550032236319836
673,0.4142173359434733,0.9578857457550465,0.9527570840834714,0.8003001396818037,0.30552185524033054,0.8969925182567542,0.1634728167567623,0.09994214400555464,0.9329882927905692,0.5833976677218097,0.4937978491627999,0.12268597637481377,0.40995062206221067,0.983177339732088
16652,0.84887294797898,0.9901804683127692,0.38703546290412866,0.11038930175707595,0.9469616049506593,0.04338892454231977,0.6530053919369148,0.5572631369978986,0.6104659588548227,0.6044593956972427,0.17654302979556064,0.977378415626781,0.8598247706766382,0.7360545853705497
5416,0.3213232013088014,0.6683831156112571,0.4958270665284537,0.4156471008501404,0.1860633196719603,0.9491925489097089,0.8667575002159916,0.8795606138233115,0.0919956592101699,0.32162921131067007,0.026361933692873468,0.5144129875626622,0.17201441692411112,0.40076029849561545
29651,0.7752766778745614,0.970844496916395,0.36376229831855295,0.45011462973013344,0.8742873540082197,0.05824380858558606,0.9953592636620799,0.9891266723439487,0.9205595365760976,0.345622356951032,0.9200899115754494,0.6397935501482325,0.11011330060529974,0.8950480630668252
4677,0.9733294203560009,0.8824585436686436,0.23703158910386196,0.16463297812890842,0.3106477699476097,0.8927401977645851,0.3332609249261345,0.03549612965961238,0.9737475827648754,0.07828526815858869,0.4748648482916782,0.42069184728219766,0.016396543277261814,0.7306601671888916
133,0.23716428161652078,0.7343545877114117,0.03293361721866303,0.14053993325086686,0.9787186391765753,0.7800307048494048,0.8649837036550899,0.8870221870447939,0.6125134629021259,0.05402614389122162,0.9438874493051407,0.5763582963550854,0.6874925687041991,0.24439614624002706
4321,0.6743419860138657,0.6488705935925445,0.49020112590797815,0.13503370195935033,0.7156109782882987,0.8459130861839581,0.7163827885806583,0.2863303715467271,0.06321422679115307,0.6265005546862024,0.9701483376477199,0.7569917514835717,0.38175309947520214,0.04774717303356521
739,0.9409041448411399,0.5858781910152286,0.22527523500085367,0.9991348553997181,0.008346377817665942,0.6180916242838352,0.33739251247059365,0.102473340694373,0.9109020380369302,0.7637102386025652,0.9538754309963069,0.7714616301786885,0.8524670570538971,0.05341137092638045
14510,0.8908403024445161,0.40438475104249977,0.9351671624619509,0.5815767193228424,0.11337060366320738,0.6676125288806865,0.9939569081255987,0.6804880825528897,0.5905637436472806,0.3470772819391139,0.962442251069293,0.2673304771843322,0.07341523081917713,0.553585148884745
18559,0.6494878683622469,0.677337630254203,0.6634595689400062,0.591931787905355,0.8819726644158067,0.6778772199041857,0.04928553205710457,0.7321760236900803,0.13852117065771138,0.9999020374203426,0.17719891617525077,0.002110005270816846,0.41841715229635323,0.13448159502666937
6336,0.7246100967250048,0.41773527203971716,0.9633904487036158,0.8069046343269534,0.6359541927499938,0.6646069591083865,0.18977358033685177,0.7300639003633737,0.0543012141888405,0.6545769639061761,0.08224139250267418,0.5345664068735198,0.8108775785855648,0.7511433652571823
10117,0.6862761035563074,0.47171661962104966,0.6142475463356598,0.45317442395573787,0.8510611231457577,0.22314093052935344,0.6962203284054065,0.5322706787632601,0.6325153234653563,0.975170983894554,0.7619176457954262,0.1763566397716958,0.05744265109048844,0.12469101989716712
20053,0.9128156149660636,0.8303518319414744,0.8871521162193667,0.963065250850314,0.592032009976703,0.732351367937886,0.45185471465046045,0.32840333562546425,0.9361897232962292,0.21785513119800362,0.872869099170162,0.8311314079363781,0.9880867864957514,0.9207434622999687
9362,0.2541805163120265,0.9001158665267244,0.7543835786237386,0.828486595075021,0.8217190117220939,0.24497507411551644,0.1942475331456175,0.858333568962654,0.6366243986850368,0.9895914136941285,0.6598471500705689,0.9450286523689138,0.9880604141536116,0.09873064079487898
25467,0.769785805750935,0.7507093379009723,0.004869498619974167,0.8443272618902335,0.7880131687627562,0.5424713671345696,0.0670658982569059,0.5274641140722391,0.8313108752385373,0.9730370739444387,0.10855201417984715,0.2230602005655597,0.6450455809845648,0.6774160504264121
27417,0.16058037228266447,0.9309941707579658,0.7023065168977106,0.4108343383497166,0.9146568324356138,0.2177551189539894,0.9434464237566037,0.5262745785110503,0.8238188013720816,0.6729654103260146,0.24372102333610382,0.38796544491401214,0.1945373749160549,0.642718608176304
9879,0.009024245560597787,0.8950588910341034,0.008778325711261005,0.7738957170063893,0.501196887961564,0.9758377005056318,0.07861682238478768,0.6294660916331256,0.8417539362085029,0.975208923987255,0.6702674807299938,0.8607724599086634,0.4968079750057984,0.7266977306636031
26381,0.08659185558745441,0.8872383180946924,0.0661465571877181,0.46226616085470007,0.9430840093497286,0.3925896165481613,0.42094001851534274,0.04090619123167573,0.9569178286761181,0.5955742340309527,0.7877010862497354,0.03342725407975564,0.746709317788198,0.7444303429354991
20934,0.1982411871942782,0.9100863186872197,0.3880658335921849,0.56636339131233,0.9330981001771025,0.9512971183871867,0.6912865325340359,0.2925226107741195,0.8938371518548011,0.9972176082855003,0.003895646191372773,0.6300610601171942,0.8116616405257341,0.839965536516022
14996,0.09693495319297335,0.992439916734242,0.0880247194314499,0.2619078997841541,0.37408304530960435,0.8754346716321392,0.867837435599999,0.48895432605297695,0.10264476539928707,0.8805869708317373,0.6275985602441859,0.9191386713705616,0.8417701855649549,0.2822536993821445
23314,0.5556126967053836,0.02169142293651823,0.535967364208132,0.5254529932265357,0.29725585589324444,0.7563026044521358,0.8967849705958073,0.4116119460887891,0.3653481546182941,0.42513135881076514,0.6485015755601325,0.37891551786288863,0.553795010606019,0.96347596527336
2690,0.7204543145118696,0.9231105718366057,0.8352699217208888,0.7956987795682975,0.32081614122346636,0.27187261620951797,0.34772684461954584,0.8580592765500947,0.028274588419784665,0.9670236982608909,0.9713498188402433,0.05761082466794756,0.38635968244537444,0.9928430633705075
21742,0.7957974616499025,0.8938865653871768,0.9716960771282297,0.3531403703522457,0.20562788148348277,0.21310426660225834,0.078954529632269,0.2277221548353732,0.08455414578511576,0.8106923434405503,0.034878479198856865,0.14272785262459223,0.4867848881517101,0.03194473640804459
26526,0.7765149102469241,0.7406455283673079,0.32200137872514767,0.3062012592252667,0.7595850209363099,0.9944826662165774,0.18674541548972748,0.08013803436136316,0.9915831862375551,0.2759916403467541,0.005592974017233583,0.9435216131063963,0.20842181457048936,0.045334132371723845
30376,0.9195167166294091,0.8743246460631672,0.4410314091346452,0.046645470724655164,0.4446953246863992,0.40245340946736574,0.3198157793689301,0.25214562998502366,0.17196632910726256,0.015751172168082164,0.21819102713048238,0.39328339639454096,0.9759998918084226,0.45487164616159076
27400,0.9874914879521611,0.9852233045467689,0.5272448050697747,0.18827174058268784,0.8814087705988357,0.39995860455839677,0.8783190330383263,0.05663162201491684,0.9504526810268473,0.9931640341219351,0.9260618886632987,0.21824279546459052,0.10828620514291558,0.968045782493473
4907,0.8706038216594062,0.3289164703441267,0.3510772346119941,0.5615209861533548,0.7796629011616256,0.5305053217998095,0.8331627197017412,0.9063960869866093,0.8796911605993484,0.35952633756030994,0.1825326856377595,0.9807310645087057,0.9095596814752589,0.9610401633977753
22636,0.9956259000662002,0.25499085971522345,0.9608285357062956,0.008586706069199052,0.5021162395719205,0.5944429272065668,0.000591994037163302,0.3450449242071734,0.7810135620702556,0.23396897909676295,0.8976814354074946,0.6292033124692112,0.34238650380346386,0.27070879248582014
4906,0.6398324136765433,0.4184762491563407,0.9030439259387617,0.020798671693086034,0.8449539061581125,0.8658169803956203,0.9262045109319884,0.9528226158685432,0.01687416878600311,0.8677802802282375,0.551605861408402,0.2722312846777737,0.19799143277529616,0.295674868352611
234,0.8515059008707994,0.39491109366662486,0.21735093271709371,0.2446150360516002,0.43052386925424996,0.2619090949805882,0.972151181963888,0.5936239608697499,0.41080582523512926,0.8348908603584736,0.0925502122625091,0.45935865692421307,0.27709912533886094,0.439500543470246
14151,0.25051492963925737,0.699430251085925,0.7167853067863965,0.7444454339198244,0.21201670538518494,0.8808258322873357,0.5260510307870342,0.01668017897869242,0.5543952975788133,0.9980004213372143,0.9648947182281394,0.6580553643278659,0.9104344385705495,0.11898233045320579
11753,0.9209710210308495,0.07269153706328133,0.056508576610516816,0.31412425885746387,0.5493743680139609,0.05731635716415309,0.7771467952681825,0.8707106714345325,0.9840199209329501,0.5407923255615594,0.9754916137731511,0.017689820554072675,0.468454824081058,0.48009193648698584
25513,0.9785942348517607,0.059153450134611214,0.790399292574647,0.852183237356476,0.003682937208056328,0.6161383014680096,0.20894378337862216,0.41405614732393425,0.8299900955778425,0.9483300243362466,0.9771002498766965,0.23598827349648316,0.050302431813126096,0.8168389236484872
26029,0.9328584459057492,0.17173999814835442,0.9658196204168271,0.19444404190150608,0.9469195844183512,0.7302014587401512,0.31064475284964327,0.3966387947462484,0.7030289854509039,0.8987158823816739,0.5421669059899569,0.9529419397910832,0.6072325846620394,0.6941903512685742
16173,0.9926458845015821,0.6699696019046883,0.989434294738159,0.47633701337365,0.9478801752310477,0.1330580094167036,0.027101381764761453,0.839828950266424,0.8794154865503927,0.4009008178293624,0.04489013826724325,0.522037627211683,0.15419462986272955,0.5681459219097111
2829,0.6063053342577889,0.6095950567907363,0.30053584826999474,0.9968024495771428,0.011902830999246857,0.8486842338760261,0.03523992384443293,0.8710024390797442,0.47916393671018936,0.013294102438186652,0.031380779258915324,0.3308231414971707,0.7508278466868973,0.48308636878100086
24259,0.9455041340920327,0.10108154052761997,0.44953490840683485,0.08072083804506482,0.9242874111633385,0.3062340744962374,0.4971648061751195,0.9291789339516293,0.885793850669317,0.7636659513579118,0.31269199606180603,0.828555894477286,0.3079699246202364,0.10224615036137145
16465,0.03794521784988202,0.9558434903669304,0.9352794156034796,0.6456348638574478,0.9395654483100515,0.9969476790542554,0.18285772974697528,0.8323105526678819,0.7455124104092182,0.1483637994810264,0.6777551586614114,0.9892717615185831,0.3638097571102388,0.814391666417793
29815,0.5184852693048408,0.8665046687261734,0.9421407336075228,0.7739311957409875,0.038123629960337635,0.8832695890241864,0.9861021403736184,0.49542246857758054,0.9909617269459456,0.19649291541922298,0.8502134882444153,0.9527091093905659,0.05422384174526786,0.8719520173082738
14934,0.7221655661079813,0.9678740966563022,0.518160014994623,0.014326396871941401,0.06279818329288471,0.4815037495853499,0.7795642786574559,0.5231851130438863,0.21846935480352625,0.11233748216282564,0.6982381647017941,0.43497817604472055,0.054578044472122215,0.0007321398860035912
30757,0.8850018126555442,0.7230312518909107,0.5206510993015894,0.5068043005793308,0.10129293501778301,0.40317696352342386,0.7690578683100443,0.19103643505272627,0.4448581936210931,0.9596823651311049,0.00962320558521628,0.9439509845638446,0.9960964886427601,0.32344077825608153
19203,0.29032469125319693,0.9356422406761896,0.955940174532127,0.0022118343864995327,0.7805463640634647,0.9362502768504918,0.5480800322314093,0.8187814628893283,0.1358268401808255,0.0315726195253305,0.6815147454587601,0.045290754389411006,0.0029924101755916138,0.5460438412556163
21359,0.0824400891479945,0.9241353415457543,0.02777477576404413,0.37318566627487754,0.3404549430769146,0.5070715255575559,0.9354772568089758,0.2762975636967137,0.5031213713389061,0.35970228052867803,0.14099080500596817,0.5297782988800229,0.6314364166511611,0.5443120169220717
219,0.32883507360812336,0.6945965541064129,0.4809028676504072,0.5955538438020823,0.5745649710204502,0.7971480157713785,0.938765794591826,0.8606993215011542,0.9602312369965926,0.287690637529568,0.31853684717342273,0.7973831092880754,0.9638572442146033,0.032126068330294695
978,0.5871580481971991,0.9699647467437659,0.11064443011527521,0.8381498087745965,0.017134275886345165,0.505810427671443,0.6203641252317978,0.6397662447133077,0.29215426037545666,0.862209608096901,0.6212511802179536,0.4528580310046438,0.9929512022391359,0.5109501610063123
